Node,Kcores,Participated,Avg_Cascade_Size
274581,47,0,0.0
274363,16,0,0.0
273947,16,26,0.0
273942,156,23,0.0
273531,93,0,0.0
273360,5,0,0.0
273301,14,0,0.0
273263,6,0,0.0
272877,50,0,0.0
272553,66,0,0.0
272118,69,30,0.0
271719,114,45,0.0
270640,14,0,0.0
270322,142,2,0.0
269747,17,10,0.0
269549,167,42,1381.5
268440,115,0,0.0
268179,66,0,0.0
267787,84,0,0.0
266835,18,0,0.0
266369,122,0,0.0
266355,167,107,0.0
266262,68,0,0.0
266106,24,553,0.0
265677,4,0,0.0
265301,68,0,0.0
265221,76,0,0.0
264401,20,0,0.0
264345,11,0,0.0
263398,146,89,0.0
263139,16,0,0.0
262665,35,0,0.0
260716,103,0,0.0
260705,60,0,0.0
259781,40,0,0.0
259483,20,0,0.0
259247,84,38,0.0
258008,72,0,0.0
257994,56,0,0.0
257873,57,0,0.0
257805,42,0,0.0
257765,8,0,0.0
257696,167,298,492.5
257520,93,0,0.0
257193,139,7,0.0
257001,152,127,0.0
256970,42,0,0.0
256513,100,0,0.0
256025,66,0,0.0
255985,58,0,0.0
255034,4,37,0.0
254929,65,0,0.0
254601,62,0,0.0
254512,97,5,0.0
253926,18,0,0.0
253593,148,1,0.0
253331,123,2,0.0
253206,35,0,0.0
252628,70,0,0.0
252474,121,0,0.0
251530,43,0,0.0
251296,52,0,0.0
251269,63,0,0.0
250989,30,0,0.0
250751,75,0,0.0
250727,90,38,0.0
250715,33,0,0.0
250087,32,0,0.0
249518,79,0,0.0
249371,119,3,0.0
249366,97,0,0.0
249232,6,0,0.0
249052,114,1,0.0
248897,71,1,0.0
248655,66,0,0.0
247871,67,0,0.0
246569,89,0,0.0
246250,66,0,0.0
246045,27,0,0.0
245937,13,0,0.0
245603,32,0,0.0
245576,89,0,0.0
245126,34,0,0.0
244462,107,0,0.0
244109,81,3,0.0
243626,118,0,0.0
243358,13,0,0.0
243127,82,5,0.0
242300,167,375,0.0
242251,8,0,0.0
241490,14,0,0.0
241256,23,0,0.0
241067,68,27,0.0
241023,114,0,0.0
240822,78,0,0.0
239956,17,0,0.0
239318,43,0,0.0
238630,95,0,0.0
238486,103,3,0.0
238480,43,0,0.0
237307,62,0,0.0
237080,6,0,0.0
236977,60,0,0.0
236531,35,0,0.0
235630,26,0,0.0
235564,167,342,0.0
235024,94,0,0.0
233780,14,1,0.0
233686,48,0,0.0
232798,43,0,0.0
232157,36,0,0.0
231954,152,13,0.0
231600,29,0,0.0
231431,34,0,0.0
231081,129,54,0.0
231044,93,0,0.0
230070,24,0,0.0
229669,31,0,0.0
229665,33,0,0.0
229608,52,0,0.0
229030,16,0,0.0
228903,122,0,0.0
228042,34,0,0.0
227199,50,0,0.0
226747,97,0,0.0
226491,29,0,0.0
226350,148,0,0.0
225631,56,0,0.0
225590,48,0,0.0
224162,84,0,0.0
223603,116,0,0.0
223415,51,0,0.0
222723,65,0,0.0
221825,2,0,0.0
221198,74,0,0.0
220954,96,2,0.0
220630,8,1,0.0
220486,94,0,0.0
220068,137,17,0.0
219756,50,0,0.0
219723,20,0,0.0
219107,62,0,0.0
219064,6,0,0.0
218888,66,0,0.0
218851,14,4,0.0
218800,16,0,0.0
218553,81,0,0.0
218195,20,0,0.0
217938,1,0,0.0
217801,89,0,0.0
217617,99,0,0.0
217559,128,82,0.0
217531,72,0,0.0
216380,115,44,0.0
216199,9,207,0.0
215884,83,0,0.0
214289,114,0,0.0
213371,13,0,0.0
212744,142,0,0.0
212685,89,0,0.0
212382,167,406,554.8
212210,76,0,0.0
211819,85,0,0.0
211734,46,0,0.0
211310,55,0,0.0
211298,68,0,0.0
211277,55,0,0.0
211230,106,0,0.0
210488,84,0,0.0
210206,32,6,0.0
210173,136,2,0.0
210135,58,0,0.0
210065,142,10,0.0
209309,101,1,0.0
209176,128,0,0.0
208224,142,1,0.0
208070,100,149,0.0
207450,53,0,0.0
206848,94,0,0.0
206538,26,0,0.0
206309,95,0,0.0
205998,108,0,0.0
205484,98,0,0.0
205307,61,0,0.0
204950,122,2,0.0
204880,150,0,0.0
204397,4,0,0.0
204045,81,0,0.0
203360,39,0,0.0
203231,15,0,0.0
203120,58,0,0.0
202540,57,56,0.0
202338,110,0,0.0
202293,80,0,0.0
202262,116,55,810.0
202199,74,0,0.0
201557,10,0,0.0
201518,156,35,0.0
200737,84,0,0.0
200733,70,0,0.0
199907,122,0,0.0
199710,93,0,0.0
199364,126,1,0.0
199228,73,0,0.0
198630,63,0,0.0
198577,47,0,0.0
198523,167,166,576.0
198277,52,0,0.0
198017,82,0,0.0
197936,28,0,0.0
197766,167,458,785.125
197613,93,0,0.0
197304,61,0,0.0
197171,88,0,0.0
197150,138,29,0.0
197036,53,0,0.0
196835,64,0,0.0
196453,34,0,0.0
196318,108,1,0.0
196176,24,0,0.0
195976,11,0,0.0
195618,93,0,0.0
195347,83,0,0.0
195201,48,0,0.0
195123,17,0,0.0
194933,89,3,0.0
194404,131,2,0.0
193876,127,26,0.0
193821,167,304,627.3888888888889
192992,167,370,535.3636363636364
192209,122,0,0.0
191670,2,0,0.0
191648,127,0,0.0
191407,45,0,0.0
191175,164,36,263.0
190602,138,2,0.0
189362,10,0,0.0
189246,85,0,0.0
188871,152,5,0.0
188797,104,0,0.0
188675,41,0,0.0
188573,45,0,0.0
188381,104,50,0.0
188378,35,0,0.0
188252,47,0,0.0
187604,133,20,0.0
187049,66,932,0.0
187027,97,4,0.0
186054,14,0,0.0
185742,83,1,0.0
184990,27,0,0.0
184519,81,0,0.0
184433,85,4,0.0
184117,139,0,0.0
183926,133,7,0.0
183884,52,0,0.0
183679,90,0,0.0
183453,12,0,0.0
183375,72,0,0.0
182099,135,0,0.0
181331,49,2,0.0
181133,10,0,0.0
180702,31,0,0.0
180400,58,0,0.0
179355,65,0,0.0
179252,48,0,0.0
178376,85,0,0.0
178017,54,0,0.0
177877,14,0,0.0
177489,11,1,0.0
176559,40,0,0.0
176011,65,5,0.0
175436,32,0,0.0
173983,82,0,0.0
173675,93,0,0.0
173394,4,0,0.0
173044,144,38,0.0
172341,32,0,0.0
171835,158,16,0.0
171671,105,0,0.0
171641,85,0,0.0
171437,4,0,0.0
171412,119,0,0.0
170742,2,4,0.0
170592,7,0,0.0
170523,24,0,0.0
169730,38,0,0.0
169407,30,0,0.0
168743,142,0,0.0
168141,89,0,0.0
166581,20,0,0.0
165723,114,39,0.0
165294,96,0,0.0
164770,82,11,0.0
164232,5,0,0.0
163175,142,504,0.0
162927,22,0,0.0
162393,93,0,0.0
161819,6,0,0.0
161807,167,350,864.8888888888889
161097,30,0,0.0
160976,10,0,0.0
160856,15,0,0.0
160137,74,0,0.0
159934,46,56,0.0
159574,31,0,0.0
159560,96,0,0.0
159333,159,10,0.0
158945,26,0,0.0
158884,161,96,0.0
158074,24,0,0.0
157914,90,0,0.0
157074,36,0,0.0
156093,79,0,0.0
154910,119,0,0.0
154448,62,0,0.0
154358,90,0,0.0
154322,103,0,0.0
153620,40,40,0.0
153528,52,0,0.0
152719,123,0,0.0
152331,167,371,483.55555555555554
151800,27,0,0.0
151008,167,137,0.0
150911,125,0,0.0
150464,40,0,0.0
150456,77,0,0.0
150337,94,0,0.0
150238,47,0,0.0
149955,105,1,0.0
149922,37,0,0.0
149503,127,1,0.0
148898,71,0,0.0
148855,9,0,0.0
148595,97,1,0.0
147684,17,0,0.0
147672,88,0,0.0
147445,52,0,0.0
147439,91,0,0.0
147011,30,0,0.0
146656,8,0,0.0
145949,70,0,0.0
143890,42,0,0.0
143787,92,0,0.0
143766,66,0,0.0
143623,98,2,0.0
143308,93,0,0.0
143293,35,0,0.0
142404,52,0,0.0
141640,146,5,0.0
141274,114,5,0.0
141135,89,0,0.0
140623,38,0,0.0
140133,8,0,0.0
140132,139,47,0.0
139893,18,30,0.0
139750,16,0,0.0
139517,41,0,0.0
139259,96,0,0.0
138537,142,4,0.0
138483,34,0,0.0
137408,41,0,0.0
137157,112,0,0.0
136889,159,1,0.0
135937,7,0,0.0
135550,46,0,0.0
135152,63,0,0.0
134733,78,0,0.0
134664,79,0,0.0
133746,166,192,1406.8125
133339,82,6,0.0
133259,69,0,0.0
132835,24,0,0.0
132192,82,0,0.0
132111,1,0,0.0
130779,98,0,0.0
130316,164,347,894.75
130260,82,8,0.0
130168,2,0,0.0
129722,99,4,0.0
129535,94,36,0.0
129511,167,158,1582.5454545454545
128841,32,0,0.0
128786,79,0,0.0
128644,56,0,0.0
128585,70,0,0.0
127771,167,368,1711.8214285714287
126590,35,0,0.0
126453,85,0,0.0
125769,142,9,0.0
125692,52,1,0.0
125445,45,0,0.0
124888,73,93,0.0
124154,27,0,0.0
123296,80,0,0.0
123188,94,0,0.0
123100,79,0,0.0
122932,85,0,0.0
122837,36,0,0.0
122400,69,0,0.0
122215,93,0,0.0
121618,74,89,0.0
120208,4,0,0.0
119649,31,0,0.0
119407,95,0,0.0
119208,48,0,0.0
118756,84,0,0.0
118281,96,2,0.0
117528,159,235,0.0
117509,77,0,0.0
117193,34,2,0.0
116598,38,0,0.0
116250,38,0,0.0
116150,78,0,0.0
115277,24,0,0.0
115076,167,224,578.8125
114963,54,0,0.0
113704,97,0,0.0
113671,131,21,0.0
113521,102,0,0.0
113261,110,3,0.0
112884,98,0,0.0
112175,75,0,0.0
111998,18,0,0.0
111538,77,0,0.0
110722,72,1,0.0
110414,18,0,0.0
110112,61,0,0.0
110017,152,3,0.0
109429,94,0,0.0
109419,2,3,0.0
108178,52,0,0.0
106975,95,17,0.0
105829,9,0,0.0
105679,77,0,0.0
105115,70,0,0.0
104333,2,0,0.0
103954,22,0,0.0
103718,26,0,0.0
103131,17,0,0.0
102568,72,0,0.0
102433,83,0,0.0
102232,67,60,0.0
102032,19,0,0.0
100370,14,0,0.0
99051,21,0,0.0
98924,79,0,0.0
98855,42,0,0.0
98465,59,4,0.0
98373,58,0,0.0
98363,116,7,0.0
98102,152,2,0.0
98094,39,0,0.0
97410,6,0,0.0
97407,94,0,0.0
97151,85,0,0.0
96505,50,0,0.0
96452,58,0,0.0
96140,70,0,0.0
96108,82,0,0.0
96063,88,0,0.0
94530,139,0,0.0
94445,126,0,0.0
93909,84,0,0.0
93772,10,0,0.0
93650,58,9,0.0
93630,82,0,0.0
93460,49,0,0.0
93233,10,0,0.0
93118,30,0,0.0
93024,31,0,0.0
92888,65,0,0.0
91187,84,0,0.0
91114,2,0,0.0
90444,25,1,0.0
90246,89,0,0.0
90237,80,1,0.0
88210,76,18,0.0
87699,84,0,0.0
87617,49,0,0.0
87393,55,42,0.0
87202,105,14,0.0
87186,78,0,0.0
87126,65,0,0.0
86555,86,0,0.0
86524,35,0,0.0
86490,23,0,0.0
86409,97,0,0.0
86391,93,0,0.0
85908,103,18,0.0
85901,57,0,0.0
85675,78,4,0.0
84939,114,0,0.0
84814,99,0,0.0
84544,152,53,0.0
83018,1,0,0.0
82575,91,0,0.0
81697,62,0,0.0
81647,25,0,0.0
81333,12,0,0.0
80836,71,0,0.0
80635,14,34,0.0
79879,36,0,0.0
79818,4,2,0.0
79051,165,538,3168.6666666666665
78680,29,0,0.0
78626,95,0,0.0
78203,39,0,0.0
76462,44,0,0.0
76287,64,0,0.0
75565,40,0,0.0
75227,97,0,0.0
74981,6,0,0.0
74910,108,5,0.0
74586,5,0,0.0
74150,56,2,0.0
73647,83,0,0.0
73454,6,0,0.0
73323,81,0,0.0
73196,33,0,0.0
72759,44,0,0.0
72547,127,1,0.0
72539,70,0,0.0
72501,74,0,0.0
70873,39,0,0.0
70638,8,0,0.0
70344,39,26,0.0
70126,98,0,0.0
70012,72,0,0.0
69817,66,0,0.0
69367,2,61,0.0
68880,29,0,0.0
68609,81,0,0.0
68415,92,0,0.0
68158,97,0,0.0
68001,42,1,0.0
67736,91,0,0.0
67189,86,0,0.0
66789,18,0,0.0
66504,51,0,0.0
66332,38,0,0.0
66222,12,0,0.0
65985,82,0,0.0
65731,27,0,0.0
65112,36,0,0.0
64707,88,0,0.0
64512,112,1,0.0
63923,42,0,0.0
63301,8,0,0.0
62871,83,0,0.0
62730,93,0,0.0
62161,142,158,0.0
61892,104,108,0.0
61414,22,0,0.0
61370,56,0,0.0
61252,89,1,0.0
60788,71,0,0.0
60022,105,3,0.0
59776,45,0,0.0
59112,71,18,0.0
59046,61,0,0.0
58960,28,0,0.0
58609,49,0,0.0
58406,37,0,0.0
58324,164,679,2467.0
57669,82,0,0.0
57402,1,0,0.0
56833,98,67,0.0
56513,1,0,0.0
56180,19,0,0.0
54889,5,0,0.0
54152,152,39,0.0
53761,8,0,0.0
53465,102,0,0.0
52855,88,0,0.0
52571,30,1,0.0
52009,90,0,0.0
51753,110,0,0.0
51218,6,0,0.0
51101,77,0,0.0
50980,112,0,0.0
50414,7,177,0.0
49923,53,0,0.0
49524,2,0,0.0
49329,83,0,0.0
49111,68,0,0.0
48316,135,0,0.0
47432,94,0,0.0
47133,62,0,0.0
47037,95,0,0.0
46957,29,0,0.0
46898,77,0,0.0
46705,58,2,0.0
46374,40,0,0.0
45887,167,62,1423.3333333333333
45776,43,0,0.0
45682,156,0,0.0
45642,2,0,0.0
45409,52,0,0.0
44736,2,0,0.0
43839,74,0,0.0
43243,47,0,0.0
42996,114,0,0.0
42631,66,0,0.0
41530,37,0,0.0
41435,30,0,0.0
41097,83,0,0.0
40141,7,0,0.0
39857,95,11,0.0
38177,84,24,0.0
36737,64,0,0.0
36609,2,0,0.0
35833,96,128,0.0
35726,13,0,0.0
34827,95,0,0.0
34587,98,0,0.0
34205,105,17,0.0
34117,7,0,0.0
33994,114,27,0.0
33788,67,0,0.0
33033,32,639,0.0
32501,71,0,0.0
32285,53,2,0.0
32241,146,80,0.0
32026,11,28,0.0
31437,68,0,0.0
30434,54,0,0.0
30432,80,0,0.0
30207,56,0,0.0
29951,162,36,0.0
29948,165,67,0.0
29912,46,0,0.0
29361,33,0,0.0
28752,77,0,0.0
28570,9,0,0.0
28251,109,0,0.0
27966,71,0,0.0
27285,31,48,0.0
26725,114,0,0.0
26037,63,0,0.0
25648,127,9,0.0
25199,46,0,0.0
24378,58,18,0.0
23545,15,0,0.0
23185,77,0,0.0
22907,85,0,0.0
22445,14,0,0.0
22098,67,0,0.0
20929,76,0,0.0
20582,49,0,0.0
20516,23,0,0.0
19709,4,0,0.0
19223,114,0,0.0
18534,37,0,0.0
18428,56,0,0.0
18295,82,0,0.0
18266,81,0,0.0
18184,40,0,0.0
18058,4,0,0.0
18008,50,0,0.0
17984,19,0,0.0
17822,53,0,0.0
17590,7,0,0.0
17064,134,239,0.0
16339,164,669,1198.2222222222222
15991,144,183,0.0
15223,78,5,0.0
14960,128,0,0.0
14211,156,40,0.0
14085,45,0,0.0
13778,86,0,0.0
13665,88,0,0.0
13656,120,3,0.0
13264,81,0,0.0
13048,87,0,0.0
12347,68,0,0.0
11954,55,0,0.0
10640,36,0,0.0
10447,129,87,0.0
10035,18,0,0.0
9447,75,0,0.0
9377,56,0,0.0
9261,86,0,0.0
9189,94,55,0.0
7965,75,0,0.0
7550,29,49,0.0
6889,4,0,0.0
6706,12,0,0.0
6648,90,218,0.0
6060,52,0,0.0
4956,10,3,0.0
4369,30,0,0.0
4225,2,0,0.0
3860,85,0,0.0
3193,43,0,0.0
3045,15,32,0.0
2259,87,0,0.0
2106,88,0,0.0
1938,90,0,0.0
1749,6,20,0.0
1256,142,197,0.0
1209,32,0,0.0
752,5,0,0.0
715,64,0,0.0
673,127,0,0.0
336196,25,9,0.0
326248,135,0,0.0
307952,6,0,0.0
281459,81,0,0.0
278255,5,0,0.0
266933,119,0,0.0
258782,2,0,0.0
252915,55,0,0.0
245744,29,8,0.0
227182,25,3,0.0
216806,12,0,0.0
199299,76,11,0.0
162890,94,21,0.0
108416,25,6,0.0
99535,34,1,0.0
85371,1,0,0.0
50804,13,0,0.0
31075,71,0,0.0
336023,96,0,0.0
335404,167,419,465.6666666666667
334519,64,0,0.0
333810,142,1,0.0
333779,4,0,0.0
333584,139,52,0.0
333241,92,0,0.0
333230,108,0,0.0
333158,127,1,0.0
333125,73,0,0.0
331179,7,0,0.0
330790,152,0,0.0
328159,27,0,0.0
327421,20,52,0.0
327306,85,25,0.0
326724,112,4,0.0
324725,31,0,0.0
322766,2,0,0.0
322535,68,0,0.0
320053,36,0,0.0
318993,158,804,0.0
318553,99,0,0.0
317602,58,0,0.0
317331,150,0,0.0
316564,73,0,0.0
315853,49,34,0.0
315401,39,0,0.0
314724,2,0,0.0
314051,65,0,0.0
313718,54,0,0.0
313421,29,1,0.0
312614,63,65,0.0
312120,167,40,1734.0
311723,39,448,0.0
310758,165,1,0.0
310316,167,525,1432.04
306612,6,0,0.0
306289,93,0,0.0
306195,167,534,468.2
305385,136,20,0.0
303213,134,9,0.0
301800,25,0,0.0
301673,25,1,0.0
301393,158,0,0.0
301050,159,3,0.0
300906,24,20,0.0
300238,95,0,0.0
300165,32,0,0.0
300021,59,0,0.0
298705,159,603,0.0
297636,167,10,0.0
297043,17,0,0.0
296957,72,0,0.0
296423,132,13,0.0
296223,86,2,0.0
296071,121,0,0.0
295771,84,0,0.0
295509,152,2,0.0
295206,152,2,0.0
292294,1,0,0.0
291970,167,747,933.6363636363636
291754,76,0,0.0
290675,15,0,0.0
290083,69,19,0.0
289281,81,0,0.0
287884,167,110,721.0
287414,148,3,0.0
285709,15,0,0.0
285411,13,0,0.0
284194,101,0,0.0
283735,2,0,0.0
282251,28,0,0.0
281734,167,472,587.125
279883,156,0,0.0
278491,110,0,0.0
278127,152,185,0.0
277891,167,165,0.0
277406,13,0,0.0
274051,124,9,0.0
273809,43,0,0.0
273806,1,0,0.0
273633,23,0,0.0
273401,62,0,0.0
272938,167,0,0.0
272909,114,0,0.0
272683,10,0,0.0
272260,2,0,0.0
270042,43,0,0.0
269676,58,0,0.0
269348,34,0,0.0
266953,35,11,0.0
266666,152,4,0.0
266425,136,21,0.0
265516,20,0,0.0
265003,84,0,0.0
262779,105,3,0.0
262664,1,0,0.0
262130,161,6,0.0
260956,43,0,0.0
260158,84,0,0.0
260056,138,58,0.0
259977,5,0,0.0
258687,2,0,0.0
258268,19,0,0.0
258171,43,0,0.0
258123,13,0,0.0
257975,42,0,0.0
235941,14,0,0.0
257384,12,54,0.0
257348,163,3,0.0
257250,40,0,0.0
257182,35,0,0.0
257146,33,31,0.0
257139,135,0,0.0
256934,22,0,0.0
256699,142,0,0.0
256440,4,0,0.0
253227,41,0,0.0
253110,63,0,0.0
252086,142,3,0.0
251085,10,0,0.0
250370,96,9,0.0
249761,3,28,0.0
248768,167,343,415.6
247499,2,0,0.0
245562,90,0,0.0
245306,31,0,0.0
244371,87,0,0.0
243689,122,1,0.0
242941,131,0,0.0
242304,150,4,0.0
242020,11,1,0.0
238566,17,0,0.0
238118,50,0,0.0
234026,2,0,0.0
233093,167,114,0.0
232433,110,0,0.0
232202,36,0,0.0
232201,111,0,0.0
231698,37,0,0.0
230594,146,0,0.0
229890,98,1,0.0
229119,7,1,0.0
228595,69,0,0.0
228478,24,0,0.0
228282,126,4,0.0
228094,150,0,0.0
227803,160,16,0.0
227271,48,0,0.0
227222,81,2,0.0
227138,22,0,0.0
226566,34,0,0.0
225232,150,2,0.0
225156,7,0,0.0
224777,152,0,0.0
224425,167,61,0.0
209908,46,0,0.0
223652,1,0,0.0
222573,156,9,0.0
221501,91,0,0.0
221211,159,105,0.0
220977,167,127,0.0
220043,145,325,0.0
219848,97,0,0.0
217036,35,0,0.0
216401,53,0,0.0
215082,32,9,0.0
214964,40,0,0.0
212791,77,0,0.0
212707,49,0,0.0
211763,78,0,0.0
211532,15,0,0.0
209748,94,61,0.0
208801,152,150,0.0
205473,65,0,0.0
204715,54,0,0.0
204245,116,15,0.0
203419,77,0,0.0
202035,44,0,0.0
201481,73,0,0.0
201410,126,3,0.0
200780,42,0,0.0
200540,95,0,0.0
200527,135,0,0.0
200265,165,8,0.0
200210,95,0,0.0
199201,167,99,935.0
197668,85,0,0.0
197574,38,10,0.0
197096,42,0,0.0
196653,18,0,0.0
196078,91,0,0.0
195917,8,0,0.0
195832,7,0,0.0
193932,151,1,0.0
190178,49,10,0.0
190074,126,0,0.0
188627,167,292,1465.125
188129,86,0,0.0
186995,139,22,0.0
186765,75,8,0.0
181624,37,0,0.0
183950,91,4,0.0
183584,1,0,0.0
182889,107,0,0.0
180370,167,50,0.0
179491,142,23,0.0
178273,70,0,0.0
177465,2,0,0.0
175805,64,0,0.0
175460,89,0,0.0
171903,23,1,0.0
171367,82,1,0.0
168872,10,0,0.0
167462,164,217,0.0
167261,94,0,0.0
166947,114,8,0.0
163922,63,0,0.0
162514,103,8,0.0
161976,108,0,0.0
161309,49,0,0.0
160127,30,0,0.0
157550,9,0,0.0
157528,80,0,0.0
156308,41,0,0.0
156113,8,0,0.0
155063,142,99,0.0
154558,167,506,1213.36
153913,99,0,0.0
145290,2,0,0.0
153641,167,133,0.0
151763,81,0,0.0
150292,47,0,0.0
150185,142,15,0.0
149676,167,0,0.0
149259,10,0,0.0
147868,159,0,0.0
147292,39,0,0.0
147196,108,0,0.0
146962,145,1,0.0
144497,153,0,0.0
144448,16,0,0.0
143492,167,14,0.0
141504,167,406,545.6666666666666
140616,38,0,0.0
140231,88,1,0.0
139814,85,0,0.0
139248,107,6,0.0
138363,61,0,0.0
137755,8,0,0.0
135886,54,0,0.0
135373,164,2,0.0
129466,111,0,0.0
134991,34,0,0.0
134934,154,0,0.0
134195,32,9,0.0
132899,15,0,0.0
131213,162,67,528.0
131164,1,0,0.0
130318,144,0,0.0
130270,2,0,0.0
129356,90,0,0.0
129232,33,0,0.0
128860,1,0,0.0
128175,1,3,0.0
127578,34,0,0.0
127439,131,0,0.0
127148,95,0,0.0
125892,2,0,0.0
124787,34,92,0.0
124062,167,252,554.5
123159,32,0,0.0
121533,139,0,0.0
120204,30,1,0.0
119328,34,0,0.0
118718,61,0,0.0
118537,84,0,0.0
116107,135,0,0.0
114678,8,0,0.0
114229,167,21,0.0
114200,1,0,0.0
113184,51,0,0.0
111927,16,0,0.0
110510,167,300,645.1666666666666
109168,28,0,0.0
108768,10,0,0.0
107563,12,0,0.0
105645,61,0,0.0
104879,100,0,0.0
103635,14,0,0.0
102465,38,152,0.0
101975,81,0,0.0
101650,159,21,0.0
101090,64,0,0.0
100199,148,0,0.0
99501,1,24,0.0
99294,61,11,0.0
98992,8,0,0.0
98970,57,0,0.0
97908,69,6,0.0
97358,53,0,0.0
96264,134,0,0.0
93888,75,4,0.0
93454,107,1,0.0
92312,95,10,0.0
89849,96,0,0.0
87560,34,0,0.0
87482,164,0,0.0
85792,12,0,0.0
85554,11,0,0.0
85301,6,0,0.0
84464,104,0,0.0
84019,102,0,0.0
78215,23,0,0.0
83676,4,0,0.0
83470,40,0,0.0
81274,38,0,0.0
80347,54,0,0.0
80289,31,0,0.0
80090,4,0,0.0
79615,108,0,0.0
77479,91,3,0.0
76769,152,1,0.0
76189,43,15,0.0
75958,18,0,0.0
75748,86,9,0.0
