Node,Kcores,Participated,Avg_Cascade_Size
313120,21,0,0.0
312715,2,0,0.0
312500,8,0,0.0
311757,5,0,0.0
310909,49,0,0.0
310799,68,18,0.0
310550,64,2,0.0
310449,10,0,0.0
309986,11,0,0.0
309715,68,108,295.5
309707,12,0,0.0
309599,12,0,0.0
309290,59,0,0.0
308793,14,0,0.0
308626,17,0,0.0
308012,13,0,0.0
307845,4,0,0.0
306916,41,1,0.0
306676,47,0,0.0
306639,29,0,0.0
306508,8,0,0.0
306365,8,0,0.0
306169,4,0,0.0
305992,24,0,0.0
304742,13,0,0.0
304479,8,0,0.0
304320,64,0,0.0
304238,30,0,0.0
304206,8,0,0.0
302877,10,0,0.0
302616,18,0,0.0
302342,35,0,0.0
302109,12,0,0.0
301139,17,0,0.0
300568,42,2,0.0
300405,18,0,0.0
300292,12,0,0.0
299488,14,0,0.0
299481,38,1,0.0
299351,18,172,0.0
298760,37,2,0.0
298741,15,0,0.0
298286,5,12,0.0
298192,12,0,0.0
298019,28,1,0.0
297939,47,0,0.0
297753,58,0,0.0
297749,12,0,0.0
297402,8,0,0.0
297196,34,0,0.0
296942,6,3,0.0
296485,18,0,0.0
296092,17,0,0.0
296086,9,0,0.0
295673,3,0,0.0
295226,16,0,0.0
295214,7,0,0.0
295168,36,0,0.0
294465,32,0,0.0
294358,28,0,0.0
292729,21,0,0.0
292631,42,0,0.0
292554,24,8,0.0
292258,68,52,1022.6
292175,1,0,0.0
292114,24,0,0.0
291918,42,0,0.0
291336,5,0,0.0
291287,36,0,0.0
290022,12,0,0.0
289156,4,0,0.0
287610,12,0,0.0
287453,8,0,0.0
287433,68,89,523.6666666666666
286947,2,3,0.0
286863,15,0,0.0
286278,18,0,0.0
286171,24,0,0.0
286170,13,0,0.0
285910,4,0,0.0
285515,10,0,0.0
285376,5,0,0.0
284697,31,0,0.0
284233,41,5,0.0
284070,24,0,0.0
283093,19,0,0.0
282248,32,0,0.0
281939,4,0,0.0
281818,22,2,0.0
281485,8,0,0.0
281419,2,0,0.0
280254,27,0,0.0
280075,18,0,0.0
279954,11,0,0.0
279306,10,0,0.0
279060,17,0,0.0
278972,4,0,0.0
278783,47,0,0.0
278382,15,0,0.0
278211,12,0,0.0
277286,23,0,0.0
276158,6,0,0.0
275477,22,0,0.0
275183,4,0,0.0
275122,2,0,0.0
274833,14,0,0.0
274581,6,0,0.0
274363,8,0,0.0
273947,1,3,0.0
273942,50,5,0.0
273531,14,0,0.0
273360,2,0,0.0
273301,3,0,0.0
273263,3,0,0.0
272877,8,0,0.0
272553,18,0,0.0
272118,8,14,0.0
271719,18,2,0.0
270640,3,0,0.0
270322,40,0,0.0
269747,6,1,0.0
269549,66,8,1348.3333333333333
268440,39,0,0.0
268179,20,0,0.0
267787,23,0,0.0
266835,2,0,0.0
266369,39,0,0.0
266355,64,25,0.0
266262,17,0,0.0
266106,2,116,0.0
265677,2,0,0.0
265301,14,0,0.0
265221,23,0,0.0
264401,4,0,0.0
264345,4,0,0.0
263398,52,13,0.0
263139,8,0,0.0
262665,9,0,0.0
260716,30,0,0.0
260705,14,0,0.0
259781,10,0,0.0
259483,6,0,0.0
259247,27,16,0.0
258008,14,0,0.0
257994,14,0,0.0
257873,10,0,0.0
257805,8,0,0.0
257765,2,0,0.0
257696,68,132,330.0
257520,28,0,0.0
257193,49,0,0.0
257001,55,29,0.0
256970,14,0,0.0
256513,21,0,0.0
256025,18,0,0.0
255985,16,0,0.0
255034,1,4,0.0
254929,13,0,0.0
254601,18,0,0.0
254512,29,0,0.0
253926,2,0,0.0
253593,27,0,0.0
253331,32,0,0.0
253206,10,0,0.0
252628,22,0,0.0
252474,14,0,0.0
251530,18,0,0.0
251296,7,0,0.0
251269,16,0,0.0
250989,5,0,0.0
250751,22,0,0.0
250727,23,1,0.0
250715,10,0,0.0
250087,10,0,0.0
249518,23,0,0.0
249371,29,0,0.0
249366,24,0,0.0
249232,4,0,0.0
249052,16,0,0.0
248897,3,0,0.0
248655,20,0,0.0
247871,21,0,0.0
246569,25,0,0.0
246250,18,0,0.0
246045,12,0,0.0
245937,6,0,0.0
245603,17,0,0.0
245576,23,0,0.0
245126,4,0,0.0
244462,29,0,0.0
244109,18,0,0.0
243626,35,0,0.0
243358,6,0,0.0
243127,16,0,0.0
242300,66,82,0.0
242251,2,0,0.0
241490,4,0,0.0
241256,6,0,0.0
241067,10,5,0.0
241023,21,0,0.0
240822,26,0,0.0
239956,3,0,0.0
239318,12,0,0.0
238630,28,0,0.0
238486,13,0,0.0
238480,10,0,0.0
237307,12,0,0.0
237080,2,0,0.0
236977,19,0,0.0
236531,8,0,0.0
235630,13,0,0.0
235564,68,91,0.0
235024,20,0,0.0
233780,4,0,0.0
233686,10,0,0.0
232798,14,0,0.0
232157,4,0,0.0
231954,29,2,0.0
231600,7,0,0.0
231431,10,0,0.0
231081,40,0,0.0
231044,30,0,0.0
230070,5,0,0.0
229669,8,0,0.0
229665,7,0,0.0
229608,8,0,0.0
229030,2,0,0.0
228903,27,0,0.0
228042,10,0,0.0
227199,9,0,0.0
226747,29,0,0.0
226491,6,0,0.0
226350,30,0,0.0
225631,16,0,0.0
225590,14,0,0.0
224162,15,0,0.0
223603,35,0,0.0
223415,9,0,0.0
222723,16,0,0.0
221825,2,0,0.0
221198,15,0,0.0
220954,15,0,0.0
220630,3,1,0.0
220486,28,0,0.0
220068,23,9,0.0
219756,14,0,0.0
219723,4,0,0.0
219107,18,0,0.0
219064,2,0,0.0
218888,20,0,0.0
218851,3,1,0.0
218800,8,0,0.0
218553,24,0,0.0
218195,4,0,0.0
217938,1,0,0.0
217801,29,0,0.0
217617,27,0,0.0
217559,41,34,0.0
217531,20,0,0.0
216380,11,15,0.0
216199,1,44,0.0
215884,26,0,0.0
214289,28,0,0.0
213371,2,0,0.0
212744,35,3,0.0
212685,17,0,0.0
212382,68,133,1145.0
212210,18,0,0.0
211819,14,0,0.0
211734,12,0,0.0
211310,17,0,0.0
211298,14,0,0.0
211277,18,0,0.0
211230,28,0,0.0
210488,22,0,0.0
210206,5,2,0.0
210173,12,0,0.0
210135,19,0,0.0
210065,26,2,0.0
209309,21,0,0.0
209176,41,0,0.0
208224,12,0,0.0
208070,23,25,0.0
207450,18,0,0.0
206848,26,0,0.0
206538,8,0,0.0
206309,23,0,0.0
205998,18,0,0.0
205484,26,0,0.0
205307,21,0,0.0
204950,11,0,0.0
204880,58,0,0.0
204397,2,0,0.0
204045,19,0,0.0
203360,8,0,0.0
203231,4,0,0.0
203120,20,0,0.0
202540,2,5,0.0
202338,30,0,0.0
202293,15,0,0.0
202262,32,9,0.0
202199,20,0,0.0
201557,2,0,0.0
201518,47,58,0.0
200737,20,0,0.0
200733,16,0,0.0
199907,36,0,0.0
199710,16,0,0.0
199364,2,0,0.0
199228,16,0,0.0
198630,19,0,0.0
198577,22,0,0.0
198523,68,61,1491.5
198277,20,0,0.0
198017,15,0,0.0
197936,8,0,0.0
197766,64,92,370.0
197613,16,0,0.0
197304,22,0,0.0
197171,20,0,0.0
197150,10,9,0.0
197036,16,0,0.0
196835,6,0,0.0
196453,10,0,0.0
196318,13,0,0.0
196176,8,0,0.0
195976,5,0,0.0
195618,28,0,0.0
195347,19,0,0.0
195201,12,0,0.0
195123,4,0,0.0
194933,4,0,0.0
194404,17,0,0.0
193876,37,5,0.0
193821,68,63,532.0
192992,68,102,412.5
192209,34,0,0.0
191670,2,0,0.0
191648,40,0,0.0
191407,16,0,0.0
191175,64,1,0.0
190602,18,5,0.0
189362,4,0,0.0
189246,27,0,0.0
188871,27,3,0.0
188797,24,0,0.0
188675,6,0,0.0
188573,9,0,0.0
188381,24,0,0.0
188378,8,0,0.0
188252,15,0,0.0
187604,21,7,0.0
187049,17,205,0.0
187027,2,4,0.0
186054,2,0,0.0
185742,20,0,0.0
184990,9,0,0.0
184519,16,0,0.0
184433,27,0,0.0
184117,21,0,0.0
183926,38,2,0.0
183884,15,0,0.0
183679,24,0,0.0
183453,4,0,0.0
183375,23,0,0.0
182099,35,0,0.0
181331,4,0,0.0
181133,3,0,0.0
180702,7,0,0.0
180400,10,0,0.0
179355,14,0,0.0
179252,12,0,0.0
178376,17,0,0.0
178017,16,0,0.0
177877,2,0,0.0
177489,2,0,0.0
176559,12,0,0.0
176011,14,6,0.0
175436,8,0,0.0
173983,10,0,0.0
173675,15,0,0.0
173394,2,0,0.0
173044,20,5,0.0
172341,5,0,0.0
171835,63,3,0.0
171671,37,0,0.0
171641,22,0,0.0
171437,2,0,0.0
171412,38,0,0.0
170742,1,0,0.0
170592,2,0,0.0
170523,5,0,0.0
169730,12,0,0.0
169407,4,0,0.0
168743,15,0,0.0
168141,25,0,0.0
166581,8,0,0.0
165723,28,13,0.0
165294,32,0,0.0
164770,24,2,0.0
164232,2,0,0.0
163175,43,99,0.0
162927,11,0,0.0
162393,25,0,0.0
161819,2,0,0.0
161807,68,79,0.0
161097,12,0,0.0
160976,2,0,0.0
160856,4,0,0.0
160137,23,0,0.0
159934,7,19,0.0
159574,14,0,0.0
159560,26,0,0.0
159333,56,0,0.0
158945,6,0,0.0
158884,36,0,0.0
158074,6,0,0.0
157914,30,0,0.0
157074,4,0,0.0
156093,4,1,0.0
154910,37,0,0.0
154448,11,0,0.0
154358,25,0,0.0
154322,27,0,0.0
153620,10,3,0.0
153528,17,0,0.0
152719,20,0,0.0
152331,68,84,418.0
151800,4,0,0.0
151008,68,18,0.0
150911,16,0,0.0
150464,12,0,0.0
150456,19,0,0.0
150337,19,0,0.0
150238,15,0,0.0
149955,15,0,0.0
149922,10,0,0.0
149503,33,0,0.0
148898,16,0,0.0
148855,2,0,0.0
148595,19,0,0.0
147684,2,0,0.0
147672,25,0,0.0
147445,16,0,0.0
147439,20,0,0.0
147011,10,0,0.0
146656,4,0,0.0
145949,12,0,0.0
143890,6,0,0.0
143787,31,0,0.0
143766,17,0,0.0
143623,19,0,0.0
143308,30,0,0.0
143293,8,0,0.0
142404,12,0,0.0
141640,31,0,0.0
141274,18,0,0.0
141135,30,0,0.0
140623,7,0,0.0
140133,4,0,0.0
140132,50,28,0.0
139893,6,8,0.0
139750,4,0,0.0
139517,14,0,0.0
139259,17,0,0.0
138537,47,1,0.0
138483,8,0,0.0
137408,13,0,0.0
137157,24,0,0.0
136889,62,0,0.0
135937,2,0,0.0
135550,16,0,0.0
135152,14,0,0.0
134733,18,0,0.0
134664,14,0,0.0
133746,68,38,1188.0
133339,25,1,0.0
133259,11,0,0.0
132835,6,0,0.0
132192,18,0,0.0
132111,1,0,0.0
130779,25,0,0.0
130316,68,54,590.5
130260,24,5,0.0
130168,2,0,0.0
129722,31,0,0.0
129535,29,5,0.0
129511,68,56,1011.8
128841,6,0,0.0
128786,26,0,0.0
128644,14,0,0.0
128585,19,0,0.0
127771,68,83,610.5
126590,4,0,0.0
126453,19,0,0.0
125769,47,2,0.0
125692,17,0,0.0
125445,10,0,0.0
124888,19,30,0.0
124154,12,0,0.0
123296,20,0,0.0
123188,23,0,0.0
123100,17,0,0.0
122932,18,0,0.0
122837,10,0,0.0
122400,18,0,0.0
122215,18,0,0.0
121618,19,14,0.0
120208,2,0,0.0
119649,9,0,0.0
119407,21,0,0.0
119208,9,0,0.0
118756,16,0,0.0
118281,20,0,0.0
117528,62,43,0.0
117509,18,0,0.0
117193,8,0,0.0
116598,10,0,0.0
116250,10,0,0.0
116150,8,0,0.0
115277,8,0,0.0
115076,68,55,0.0
114963,14,0,0.0
113704,20,0,0.0
113671,39,8,0.0
113521,21,0,0.0
113261,35,7,0.0
112884,21,0,0.0
112175,12,0,0.0
111998,8,0,0.0
111538,24,0,0.0
110722,20,0,0.0
110414,4,0,0.0
110112,17,0,0.0
110017,60,1,0.0
109429,25,0,0.0
109419,1,0,0.0
108178,14,0,0.0
106975,29,0,0.0
105829,7,0,0.0
105679,24,0,0.0
105115,12,0,0.0
104333,2,0,0.0
103954,6,0,0.0
103718,8,0,0.0
103131,2,0,0.0
102568,16,0,0.0
102433,22,0,0.0
102232,12,16,0.0
102032,10,0,0.0
100370,8,0,0.0
99051,2,0,0.0
98924,21,0,0.0
98855,6,0,0.0
98465,16,0,0.0
98373,19,0,0.0
98363,25,0,0.0
98102,63,0,0.0
98094,12,0,0.0
97410,2,0,0.0
97407,22,0,0.0
97151,24,0,0.0
96505,6,0,0.0
96452,11,0,0.0
96140,10,0,0.0
96108,17,0,0.0
96063,26,0,0.0
94530,38,0,0.0
94445,37,0,0.0
93909,15,0,0.0
93772,3,0,0.0
93650,11,8,0.0
93630,18,0,0.0
93460,16,0,0.0
93233,6,0,0.0
93118,5,0,0.0
93024,6,0,0.0
92888,8,0,0.0
91187,18,0,0.0
91114,2,0,0.0
90444,7,1,0.0
90246,28,0,0.0
90237,20,1,0.0
88210,15,1,0.0
87699,22,0,0.0
87617,11,0,0.0
87393,16,11,0.0
87202,25,1,0.0
87186,22,0,0.0
87126,14,0,0.0
86555,16,0,0.0
86524,8,0,0.0
86490,7,0,0.0
86409,26,0,0.0
86391,24,0,0.0
85908,29,4,0.0
85901,11,0,0.0
85675,24,0,0.0
84939,30,0,0.0
84814,21,0,0.0
84544,57,8,0.0
83018,1,0,0.0
82575,34,0,0.0
81697,14,0,0.0
81647,6,0,0.0
81333,2,0,0.0
80836,22,0,0.0
80635,4,19,0.0
79879,8,0,0.0
79818,1,0,0.0
79051,64,147,673.3333333333334
78680,6,0,0.0
78626,28,0,0.0
78203,6,0,0.0
76462,12,0,0.0
76287,17,0,0.0
75565,14,0,0.0
75227,30,0,0.0
74981,2,0,0.0
74910,33,0,0.0
74586,2,0,0.0
74150,19,0,0.0
73647,18,0,0.0
73454,2,0,0.0
73323,22,0,0.0
73196,8,0,0.0
72759,7,0,0.0
72547,43,0,0.0
72539,15,0,0.0
72501,14,0,0.0
70873,5,0,0.0
70638,4,0,0.0
70344,11,6,0.0
70126,28,0,0.0
70012,16,0,0.0
69817,16,0,0.0
69367,1,10,0.0
68880,5,0,0.0
68609,12,0,0.0
68415,29,0,0.0
68158,30,0,0.0
68001,8,1,0.0
67736,15,0,0.0
67189,18,0,0.0
66789,6,0,0.0
66504,11,0,0.0
66332,9,0,0.0
66222,6,0,0.0
65985,19,0,0.0
65731,8,0,0.0
65112,6,0,0.0
64707,20,0,0.0
64512,38,0,0.0
63923,6,0,0.0
63301,4,0,0.0
62871,20,0,0.0
62730,23,0,0.0
62161,58,25,0.0
61892,34,28,0.0
61414,4,0,0.0
61370,10,0,0.0
61252,22,0,0.0
60788,14,0,0.0
60022,25,0,0.0
59776,16,0,0.0
59112,18,1,0.0
59046,14,0,0.0
58960,5,1,0.0
58609,8,0,0.0
58406,14,0,0.0
58324,66,0,0.0
57669,19,0,0.0
57402,1,0,0.0
56833,26,22,0.0
56513,1,0,0.0
56180,2,0,0.0
54889,4,0,0.0
54152,57,5,0.0
53761,4,0,0.0
53465,29,0,0.0
52855,23,8,0.0
52571,12,0,0.0
52009,24,0,0.0
51753,35,0,0.0
51218,2,0,0.0
51101,17,0,0.0
50980,36,0,0.0
50414,3,29,0.0
49923,11,0,0.0
49524,1,0,0.0
49329,25,0,0.0
49111,22,0,0.0
48316,38,0,0.0
47432,30,0,0.0
47133,13,0,0.0
47037,27,0,0.0
46957,11,0,0.0
46898,23,0,0.0
46705,19,0,0.0
46374,12,0,0.0
45887,68,0,0.0
45776,5,0,0.0
45682,57,0,0.0
45642,1,0,0.0
45409,20,0,0.0
44736,2,0,0.0
43839,17,0,0.0
43243,12,0,0.0
42996,30,0,0.0
42631,18,0,0.0
41530,7,0,0.0
41435,8,0,0.0
41097,22,0,0.0
40141,4,0,0.0
39857,29,3,0.0
38177,19,4,0.0
36737,18,0,0.0
36609,2,0,0.0
35833,26,0,0.0
35726,4,0,0.0
34827,21,0,0.0
34587,32,0,0.0
34205,20,10,0.0
34117,1,0,0.0
33994,39,11,0.0
33788,17,0,0.0
33033,9,123,0.0
32501,6,0,0.0
32285,19,0,0.0
32241,47,13,0.0
32026,2,11,0.0
31437,18,0,0.0
30434,13,0,0.0
30432,15,0,0.0
30207,11,0,0.0
29951,64,2,0.0
29948,66,9,0.0
29912,11,0,0.0
29361,12,0,0.0
28752,14,0,0.0
28570,3,0,0.0
28251,32,0,0.0
27966,21,0,0.0
27285,11,20,0.0
26725,30,0,0.0
26037,16,0,0.0
25648,39,1,0.0
25199,14,0,0.0
24378,14,6,0.0
23545,4,0,0.0
23185,20,1,0.0
22907,17,0,0.0
22445,2,0,0.0
22098,10,0,0.0
20929,13,0,0.0
20582,10,0,0.0
20516,4,0,0.0
19709,2,0,0.0
19223,36,0,0.0
18534,10,0,0.0
18428,18,0,0.0
18295,26,0,0.0
18266,22,0,0.0
18184,9,0,0.0
18058,1,0,0.0
18008,19,0,0.0
17984,4,0,0.0
17822,18,0,0.0
17590,3,0,0.0
17064,39,54,0.0
16339,68,78,944.0
15991,44,1,0.0
15223,14,0,0.0
14960,39,0,0.0
14211,58,18,0.0
14085,13,0,0.0
13778,23,0,0.0
13665,18,0,0.0
13656,41,0,0.0
13264,20,0,0.0
13048,20,0,0.0
12347,28,0,0.0
11954,19,0,0.0
10640,8,0,0.0
10447,39,20,0.0
10035,6,0,0.0
9447,13,0,0.0
9377,14,0,0.0
9261,24,0,0.0
9189,25,17,0.0
7965,24,0,0.0
7550,11,11,0.0
6889,2,0,0.0
6706,2,0,0.0
6648,20,57,0.0
6060,16,0,0.0
4956,4,1,0.0
4369,4,0,0.0
4225,2,0,0.0
3860,25,0,0.0
3193,14,0,0.0
3045,1,1,0.0
2259,20,0,0.0
2106,20,0,0.0
1938,20,0,0.0
1749,1,0,0.0
1256,49,26,0.0
1209,6,0,0.0
752,1,0,0.0
715,12,0,0.0
673,39,0,0.0
336196,14,5,0.0
326248,42,0,0.0
307952,2,0,0.0
281459,17,0,0.0
278255,2,0,0.0
266933,14,0,0.0
258782,2,0,0.0
252915,16,0,0.0
245744,9,2,0.0
227182,4,0,0.0
216806,4,0,0.0
199299,14,0,0.0
162890,10,0,0.0
108416,7,3,0.0
99535,9,1,0.0
85371,1,0,0.0
50804,4,0,0.0
31075,14,0,0.0
336023,40,2,0.0
335404,68,84,0.0
334519,21,0,0.0
333810,63,0,0.0
333779,1,0,0.0
333584,63,11,0.0
333241,27,0,0.0
333230,32,0,0.0
333158,57,0,0.0
333125,15,0,0.0
331179,3,0,0.0
330790,55,0,0.0
328159,10,0,0.0
327421,11,25,0.0
327306,30,7,0.0
326724,55,0,0.0
324725,6,0,0.0
322766,2,0,0.0
322535,30,0,0.0
320053,14,0,0.0
318993,61,164,499.0
318553,37,0,0.0
317602,13,0,0.0
317331,54,0,0.0
316564,20,0,0.0
315853,21,4,0.0
315401,10,0,0.0
314724,2,0,0.0
314051,14,0,0.0
313718,9,0,0.0
313421,16,0,0.0
312614,30,11,0.0
312120,68,7,0.0
311723,12,99,0.0
310758,68,0,0.0
310316,68,97,638.0
306612,2,0,0.0
306289,18,0,0.0
306195,68,126,433.0
305385,53,4,0.0
303213,62,0,0.0
301800,6,0,0.0
301673,16,0,0.0
301393,63,0,0.0
301050,68,0,0.0
300906,12,2,0.0
300238,31,0,0.0
300165,3,0,0.0
300021,9,0,0.0
298705,46,127,0.0
297636,58,0,0.0
297043,4,0,0.0
296957,9,0,0.0
296423,30,4,0.0
296223,14,0,0.0
296071,34,0,0.0
295771,15,0,0.0
295509,45,0,0.0
295206,41,0,0.0
292294,1,0,0.0
291970,68,188,759.25
291754,15,0,0.0
290675,2,0,0.0
290083,13,1,0.0
289281,19,0,0.0
287884,64,0,0.0
287414,42,1,0.0
285709,2,0,0.0
285411,2,0,0.0
284194,23,0,0.0
283735,2,0,0.0
282251,2,0,0.0
281734,68,127,496.3333333333333
279883,26,0,0.0
278491,22,0,0.0
278127,48,46,0.0
277891,64,17,0.0
277406,3,0,0.0
274051,37,5,0.0
273809,13,0,0.0
273806,1,0,0.0
273633,6,0,0.0
273401,14,0,0.0
272938,48,0,0.0
272909,31,0,0.0
272683,4,0,0.0
272260,1,0,0.0
270042,7,0,0.0
269676,14,0,0.0
269348,6,0,0.0
266953,3,0,0.0
266666,46,0,0.0
266425,38,3,0.0
265516,2,0,0.0
265003,12,0,0.0
262779,10,2,0.0
262664,1,0,0.0
262130,62,1,0.0
260956,11,0,0.0
260158,22,0,0.0
260056,42,13,0.0
259977,3,0,0.0
258687,2,0,0.0
258268,7,0,0.0
258171,13,0,0.0
258123,4,0,0.0
257975,7,0,0.0
235941,2,0,0.0
257384,4,11,0.0
257348,63,0,0.0
257250,17,0,0.0
257182,11,0,0.0
257146,2,11,0.0
257139,28,0,0.0
256934,5,0,0.0
256699,38,1,0.0
256440,2,0,0.0
253227,8,0,0.0
253110,20,0,0.0
252086,39,0,0.0
251085,6,0,0.0
250370,4,0,0.0
249761,2,8,0.0
248768,68,0,0.0
247499,1,0,0.0
245562,20,0,0.0
245306,8,0,0.0
244371,19,0,0.0
243689,24,0,0.0
242941,41,0,0.0
242304,34,1,0.0
242020,1,0,0.0
238566,3,0,0.0
238118,13,0,0.0
234026,2,0,0.0
233093,68,27,2747.0
232433,31,1,0.0
232202,13,0,0.0
232201,32,0,0.0
231698,11,0,0.0
230594,55,0,0.0
229890,12,0,0.0
229119,2,0,0.0
228595,14,0,0.0
228478,4,0,0.0
228282,17,0,0.0
228094,36,0,0.0
227803,50,4,0.0
227271,10,0,0.0
227222,17,1,0.0
227138,5,0,0.0
226566,6,0,0.0
225232,48,0,0.0
225156,3,0,0.0
224777,62,0,0.0
224425,68,17,0.0
209908,14,0,0.0
223652,1,0,0.0
222573,37,2,0.0
221501,20,0,0.0
221211,53,38,0.0
220977,67,1,0.0
220043,41,88,0.0
219848,26,0,0.0
217036,9,0,0.0
216401,13,0,0.0
215082,1,0,0.0
214964,10,0,0.0
212791,25,0,0.0
212707,10,0,0.0
211763,20,0,0.0
211532,9,0,0.0
209748,17,2,0.0
208801,49,33,0.0
205473,18,0,0.0
204715,16,0,0.0
204245,19,1,0.0
203419,23,0,0.0
202035,6,0,0.0
201481,13,0,0.0
201410,19,0,0.0
200780,12,0,0.0
200540,28,0,0.0
200527,45,0,0.0
200265,51,0,0.0
200210,16,0,0.0
199201,68,9,365.5
197668,12,0,0.0
197574,3,5,0.0
197096,10,0,0.0
196653,4,0,0.0
196078,22,0,0.0
195917,2,0,0.0
195832,2,0,0.0
193932,37,0,0.0
190178,18,4,0.0
190074,34,0,0.0
188627,68,95,1867.5
188129,18,0,0.0
186995,24,12,0.0
186765,8,1,0.0
181624,9,0,0.0
183950,12,0,762.0
183584,1,0,0.0
182889,29,0,0.0
180370,64,58,0.0
179491,43,9,0.0
178273,20,0,0.0
177465,1,0,0.0
175805,10,0,0.0
175460,20,0,0.0
171903,2,0,0.0
171367,15,0,0.0
168872,6,0,0.0
167462,60,69,0.0
167261,31,0,0.0
166947,23,2,0.0
163922,17,0,0.0
162514,18,0,0.0
161976,20,0,0.0
161309,14,0,0.0
160127,10,0,0.0
157550,1,0,0.0
157528,21,0,0.0
156308,6,0,0.0
156113,2,0,0.0
155063,40,23,0.0
154558,68,86,523.0
153913,34,0,0.0
145290,2,0,0.0
153641,66,0,0.0
151763,19,0,0.0
150292,17,0,0.0
150185,39,1,0.0
149676,68,0,0.0
149259,6,0,0.0
147868,28,1,0.0
147292,14,0,0.0
147196,34,0,0.0
146962,25,2,0.0
144497,57,0,0.0
144448,6,0,0.0
143492,63,2,0.0
141504,68,70,619.0
140616,9,0,0.0
140231,28,0,0.0
139814,23,0,0.0
139248,30,0,0.0
138363,14,0,0.0
137755,2,0,0.0
135886,16,0,0.0
135373,60,0,0.0
129466,21,0,0.0
134991,7,0,0.0
134934,57,0,0.0
134195,6,2,0.0
132899,5,0,0.0
131213,62,13,0.0
131164,1,0,0.0
130318,43,0,0.0
130270,2,0,0.0
129356,24,0,0.0
129232,7,0,0.0
128860,1,0,0.0
128175,1,0,0.0
127578,7,0,0.0
127439,48,0,0.0
127148,24,0,0.0
125892,2,0,0.0
124787,14,10,0.0
124062,68,66,376.5
123159,9,0,0.0
121533,37,0,0.0
120204,8,0,0.0
119328,12,0,0.0
118718,19,0,0.0
118537,20,0,0.0
116107,31,0,0.0
114678,6,0,0.0
114229,67,6,570.0
114200,1,0,0.0
113184,8,0,0.0
111927,4,0,0.0
110510,68,53,269.6666666666667
109168,12,0,0.0
108768,5,0,0.0
107563,2,0,0.0
105645,10,0,0.0
104879,25,0,0.0
103635,6,0,0.0
102465,11,17,0.0
101975,20,0,0.0
101650,62,0,0.0
101090,14,0,0.0
100199,57,0,0.0
99501,1,4,0.0
99294,14,2,0.0
98992,4,0,0.0
98970,12,0,0.0
97908,13,1,0.0
97358,21,0,0.0
96264,30,0,0.0
93888,17,0,0.0
93454,36,1,0.0
92312,23,3,0.0
89849,24,0,0.0
87560,5,0,0.0
87482,64,0,0.0
85792,5,0,0.0
85554,3,0,0.0
85301,4,0,0.0
84464,31,0,0.0
84019,25,0,0.0
78215,2,0,0.0
83676,2,0,0.0
83470,8,0,0.0
81274,6,0,0.0
80347,15,0,0.0
80289,11,0,0.0
80090,4,0,0.0
79615,33,0,0.0
77479,22,0,0.0
76769,58,0,0.0
76189,7,1,0.0
75958,2,0,0.0
75748,23,0,0.0
75454,36,0,0.0
73994,24,4,0.0
73557,1,0,0.0
73330,2,0,0.0
72649,11,0,0.0
