Node,Kcores,Participated,Avg_Cascade_Size
281485,12,0,0.0
281419,2,0,0.0
280254,40,0,0.0
280075,26,0,0.0
279954,17,0,0.0
279306,14,0,0.0
279060,30,0,0.0
278972,4,0,0.0
278783,61,0,0.0
278382,21,0,0.0
278211,18,0,0.0
277286,35,0,0.0
276158,8,0,0.0
275477,36,0,0.0
275183,8,0,0.0
275122,2,0,0.0
274833,20,0,0.0
274581,7,0,0.0
274363,10,0,0.0
273947,2,5,0.0
273942,65,8,0.0
273531,22,0,0.0
273360,2,0,0.0
273301,5,0,0.0
273263,3,0,0.0
272877,16,0,0.0
272553,24,0,0.0
272118,13,13,0.0
271719,30,6,0.0
270640,3,0,0.0
270322,54,1,0.0
269747,8,1,0.0
269549,85,31,1348.3333333333333
268440,58,0,0.0
268179,26,0,0.0
267787,35,0,0.0
266835,7,0,0.0
266369,53,0,0.0
266355,85,35,0.0
266262,23,0,0.0
266106,3,177,0.0
265677,2,0,0.0
265301,24,0,0.0
265221,32,0,0.0
264401,8,0,0.0
264345,6,0,0.0
263398,71,19,0.0
263139,10,0,0.0
262665,13,0,0.0
260716,43,0,0.0
260705,20,0,0.0
259781,13,0,0.0
259483,6,0,0.0
259247,38,14,0.0
258008,28,0,0.0
257994,19,0,0.0
257873,18,0,0.0
257805,12,0,0.0
257765,2,0,0.0
257696,86,141,390.25
257520,42,0,0.0
257193,62,1,0.0
257001,72,39,0.0
256970,16,0,0.0
256513,39,0,0.0
256025,27,0,0.0
255985,24,0,0.0
255034,1,3,0.0
254929,22,0,0.0
254601,28,0,0.0
254512,45,0,0.0
253926,4,0,0.0
253593,45,0,0.0
253331,38,0,0.0
253206,15,0,0.0
252628,32,0,0.0
252474,21,0,0.0
251530,24,0,0.0
251296,19,0,0.0
251269,21,0,0.0
250989,10,0,0.0
250751,32,0,0.0
250727,34,4,0.0
250715,13,0,0.0
250087,12,0,0.0
249518,35,0,0.0
249371,40,0,0.0
249366,39,0,0.0
249232,4,0,0.0
249052,21,0,0.0
248897,4,0,0.0
248655,34,0,0.0
247871,29,0,0.0
246569,38,0,0.0
246250,28,0,0.0
246045,12,0,0.0
245937,6,0,0.0
245603,20,0,0.0
245576,37,0,0.0
245126,8,0,0.0
244462,42,0,0.0
244109,26,0,0.0
243626,53,0,0.0
243358,6,0,0.0
243127,31,0,0.0
242300,85,159,0.0
242251,3,0,0.0
241490,8,0,0.0
241256,8,0,0.0
241067,12,5,0.0
241023,35,0,0.0
240822,32,0,0.0
239956,3,0,0.0
239318,17,0,0.0
238630,44,0,0.0
238486,22,1,0.0
238480,16,0,0.0
237307,22,0,0.0
237080,2,0,0.0
236977,21,0,0.0
236531,11,0,0.0
235630,15,0,0.0
235564,86,129,0.0
235024,39,0,0.0
233780,6,1,0.0
233686,12,0,0.0
232798,16,0,0.0
232157,8,0,0.0
231954,43,2,0.0
231600,11,0,0.0
231431,16,0,0.0
231081,54,2,0.0
231044,38,0,0.0
230070,5,0,0.0
229669,8,0,0.0
229665,13,0,0.0
229608,17,0,0.0
229030,6,0,0.0
228903,51,0,0.0
228042,10,0,0.0
227199,19,0,0.0
226747,39,0,0.0
226491,8,0,0.0
226350,39,0,0.0
225631,20,0,0.0
225590,19,0,0.0
224162,31,0,0.0
223603,45,0,0.0
223415,19,0,0.0
222723,24,0,0.0
221825,2,0,0.0
221198,22,0,0.0
220954,21,0,0.0
220630,3,2,0.0
220486,38,0,0.0
220068,35,9,0.0
219756,20,0,0.0
219723,6,0,0.0
219107,24,0,0.0
219064,2,0,0.0
218888,24,0,0.0
218851,3,1,0.0
218800,12,0,0.0
218553,34,0,0.0
218195,8,0,0.0
217938,1,0,0.0
217801,39,0,0.0
217617,35,0,0.0
217559,61,46,0.0
217531,28,0,0.0
216380,16,19,0.0
216199,1,59,0.0
215884,30,0,0.0
214289,42,0,0.0
213371,4,0,0.0
212744,51,3,0.0
212685,38,0,0.0
212382,85,182,727.0
212210,26,0,0.0
211819,22,0,0.0
211734,16,0,0.0
211310,24,0,0.0
211298,18,0,0.0
211277,25,0,0.0
211230,45,0,0.0
210488,35,0,0.0
210206,7,1,0.0
210173,18,0,0.0
210135,24,0,0.0
210065,38,2,0.0
209309,33,0,0.0
209176,55,0,0.0
208224,16,1,0.0
208070,34,44,0.0
207450,24,0,0.0
206848,38,0,0.0
206538,12,0,0.0
206309,45,0,0.0
205998,35,0,0.0
205484,38,0,0.0
205307,32,0,0.0
204950,17,0,0.0
204880,79,0,0.0
204397,2,0,0.0
204045,29,0,0.0
203360,10,0,0.0
203231,6,0,0.0
203120,28,0,0.0
202540,7,13,0.0
202338,44,0,0.0
202293,21,0,0.0
202262,48,9,0.0
202199,25,0,0.0
201557,2,0,0.0
201518,62,61,0.0
200737,36,0,0.0
200733,26,0,0.0
199907,57,0,0.0
199710,36,0,0.0
199364,4,0,0.0
199228,24,0,0.0
198630,23,0,0.0
198577,26,0,0.0
198523,86,78,2504.0
198277,23,0,0.0
198017,30,0,0.0
197936,14,0,0.0
197766,83,123,432.5
197613,32,0,0.0
197304,28,0,0.0
197171,34,0,0.0
197150,10,13,0.0
197036,22,0,0.0
196835,10,0,0.0
196453,12,0,0.0
196318,18,0,0.0
196176,12,0,0.0
195976,5,0,0.0
195618,44,0,0.0
195347,31,0,0.0
195201,18,0,0.0
195123,6,0,0.0
194933,12,0,0.0
194404,23,0,0.0
193876,55,11,0.0
193821,86,71,600.0
192992,86,139,464.3333333333333
192209,49,0,0.0
191670,2,0,0.0
191648,56,0,0.0
191407,18,0,0.0
191175,80,3,0.0
190602,24,4,0.0
189362,4,0,0.0
189246,33,0,0.0
188871,42,3,0.0
188797,40,0,0.0
188675,10,0,0.0
188573,11,0,0.0
188381,38,0,0.0
188378,15,0,0.0
188252,18,0,0.0
187604,37,7,0.0
187049,27,288,0.0
187027,4,6,0.0
186054,4,0,0.0
185742,35,1,0.0
184990,13,0,0.0
184519,25,0,0.0
184433,38,0,0.0
184117,38,0,0.0
183926,51,2,0.0
183884,19,0,0.0
183679,34,0,0.0
183453,4,0,0.0
183375,35,0,0.0
182099,52,0,0.0
181331,4,0,0.0
181133,3,0,0.0
180702,11,0,0.0
180400,18,0,0.0
179355,26,0,0.0
179252,20,0,0.0
178376,20,0,0.0
178017,30,0,0.0
177877,3,0,0.0
177489,2,0,0.0
176559,17,0,0.0
176011,22,6,0.0
175436,10,0,0.0
173983,22,0,0.0
173675,27,0,0.0
173394,2,0,0.0
173044,28,6,0.0
172341,7,0,0.0
171835,81,3,0.0
171671,51,0,0.0
171641,32,0,0.0
171437,4,0,0.0
171412,56,0,0.0
170742,1,1,0.0
170592,4,0,0.0
170523,11,0,0.0
169730,21,0,0.0
169407,4,0,0.0
168743,26,0,0.0
168141,34,0,0.0
166581,12,0,0.0
165723,31,18,0.0
165294,44,0,0.0
164770,35,2,0.0
164232,3,0,0.0
163175,65,168,0.0
162927,13,0,0.0
162393,38,0,0.0
161819,2,0,0.0
161807,85,121,505.5
161097,14,0,0.0
160976,2,0,0.0
160856,4,0,0.0
160137,35,0,0.0
159934,9,19,0.0
159574,23,0,0.0
159560,41,0,0.0
159333,78,0,0.0
158945,8,0,0.0
158884,52,0,0.0
158074,6,0,0.0
157914,38,0,0.0
157074,10,0,0.0
156093,6,1,0.0
154910,58,0,0.0
154448,18,0,0.0
154358,36,0,0.0
154322,46,0,0.0
153620,15,5,0.0
153528,25,0,0.0
152719,22,0,0.0
152331,85,138,440.0
151800,8,0,0.0
151008,85,22,0.0
150911,24,0,0.0
150464,16,0,0.0
150456,27,0,0.0
150337,33,0,0.0
150238,15,0,0.0
149955,24,1,0.0
149922,12,0,0.0
149503,43,1,0.0
148898,24,0,0.0
148855,4,0,0.0
148595,25,0,0.0
147684,5,0,0.0
147672,33,0,0.0
147445,26,0,0.0
147439,36,0,0.0
147011,11,0,0.0
146656,4,0,0.0
145949,19,0,0.0
143890,10,0,0.0
143787,40,0,0.0
143766,22,0,0.0
143623,24,0,0.0
143308,40,0,0.0
143293,12,0,0.0
142404,22,0,0.0
141640,40,1,0.0
141274,31,0,0.0
141135,44,0,0.0
140623,11,0,0.0
140133,4,0,0.0
140132,72,31,0.0
139893,7,8,0.0
139750,8,0,0.0
139517,21,0,0.0
139259,34,0,0.0
138537,65,1,0.0
138483,12,0,0.0
137408,21,0,0.0
137157,40,0,0.0
136889,81,0,0.0
135937,2,0,0.0
135550,20,0,0.0
135152,22,0,0.0
134733,26,0,0.0
134664,32,0,0.0
133746,85,61,1242.75
133339,37,0,0.0
133259,22,0,0.0
132835,12,0,0.0
132192,32,0,0.0
132111,1,0,0.0
130779,36,0,0.0
130316,85,112,932.3333333333334
130260,34,5,0.0
130168,2,0,0.0
129722,44,0,0.0
129535,38,8,0.0
129511,86,45,1867.4285714285713
128841,10,0,0.0
128786,30,0,0.0
128644,26,0,0.0
128585,26,0,0.0
127771,86,96,1327.6
126590,14,0,0.0
126453,27,0,0.0
125769,68,4,0.0
125692,17,0,0.0
125445,13,0,0.0
124888,26,37,0.0
124154,14,0,0.0
123296,34,0,0.0
123188,34,0,0.0
123100,25,0,0.0
122932,28,0,0.0
122837,12,0,0.0
122400,27,0,0.0
122215,34,0,0.0
121618,24,24,0.0
120208,2,0,0.0
119649,11,0,0.0
119407,39,0,0.0
119208,17,0,0.0
118756,28,0,0.0
118281,34,0,0.0
117528,81,61,0.0
117509,30,0,0.0
117193,8,0,0.0
116598,17,0,0.0
116250,22,0,0.0
116150,27,0,0.0
115277,10,0,0.0
115076,86,89,554.0
114963,19,0,0.0
113704,38,0,0.0
113671,62,10,0.0
113521,40,0,0.0
113261,46,7,0.0
112884,35,0,0.0
112175,31,0,0.0
111998,10,0,0.0
111538,36,0,0.0
110722,28,0,0.0
110414,6,0,0.0
110112,25,0,0.0
110017,81,1,0.0
109429,36,0,0.0
109419,1,0,0.0
108178,18,0,0.0
106975,40,0,0.0
105829,7,0,0.0
105679,30,0,0.0
105115,25,0,0.0
104333,2,0,0.0
103954,12,0,0.0
103718,10,0,0.0
103131,4,0,0.0
102568,24,0,0.0
102433,34,0,0.0
102232,22,27,0.0
102032,13,0,0.0
100370,10,0,0.0
99051,3,0,0.0
98924,34,0,0.0
98855,18,0,0.0
98465,24,1,0.0
98373,26,0,0.0
98363,37,0,0.0
98102,81,0,0.0
98094,17,0,0.0
97410,2,0,0.0
97407,33,0,0.0
97151,30,0,0.0
96505,14,0,0.0
96452,17,0,0.0
96140,27,0,0.0
96108,35,0,0.0
96063,38,0,0.0
94530,59,0,0.0
94445,50,0,0.0
93909,23,0,0.0
93772,6,0,0.0
93650,16,11,0.0
93630,28,0,0.0
93460,18,0,0.0
93233,6,0,0.0
93118,12,0,0.0
93024,6,0,0.0
92888,12,0,0.0
91187,28,0,0.0
91114,2,0,0.0
90444,12,1,0.0
90246,42,0,0.0
90237,36,1,0.0
88210,25,1,0.0
87699,30,0,0.0
87617,19,0,0.0
87393,22,23,0.0
87202,39,5,0.0
87186,32,0,0.0
87126,28,0,0.0
86555,32,0,0.0
86524,10,0,0.0
86490,7,0,0.0
86409,38,0,0.0
86391,39,0,0.0
85908,39,5,0.0
85901,15,0,0.0
85675,37,0,0.0
84939,47,0,0.0
84814,33,0,0.0
84544,71,17,0.0
83018,1,0,0.0
82575,42,0,0.0
81697,30,0,0.0
81647,8,0,0.0
81333,6,0,0.0
80836,30,0,0.0
80635,6,16,0.0
79879,14,0,0.0
79818,1,0,0.0
79051,84,224,673.3333333333334
78680,12,0,0.0
78626,36,0,0.0
78203,12,0,0.0
76462,14,0,0.0
76287,23,0,0.0
75565,16,0,0.0
75227,36,0,0.0
74981,2,0,0.0
74910,49,0,0.0
74586,2,0,0.0
74150,29,0,0.0
73647,28,0,0.0
73454,2,0,0.0
73323,32,0,0.0
73196,12,0,0.0
72759,9,0,0.0
72547,57,0,0.0
72539,21,0,0.0
72501,30,0,0.0
70873,9,0,0.0
70638,4,0,0.0
70344,17,10,0.0
70126,36,0,0.0
70012,31,0,0.0
69817,26,0,0.0
69367,1,13,0.0
68880,11,0,0.0
68609,20,0,0.0
68415,38,0,0.0
68158,44,0,0.0
68001,12,1,0.0
67736,25,0,0.0
67189,35,0,0.0
66789,8,0,0.0
66504,16,0,0.0
66332,12,0,0.0
66222,6,0,0.0
65985,33,0,0.0
65731,16,0,0.0
65112,10,0,0.0
64707,37,0,0.0
64512,51,0,0.0
63923,14,0,0.0
63301,4,0,0.0
62871,33,0,0.0
62730,37,0,0.0
62161,72,37,0.0
61892,44,39,0.0
61414,4,0,0.0
61370,18,0,0.0
61252,31,0,0.0
60788,20,0,0.0
60022,35,0,0.0
59776,22,0,0.0
59112,26,5,0.0
59046,18,0,0.0
58960,10,1,0.0
58609,10,0,0.0
58406,22,0,0.0
58324,85,35,0.0
57669,29,0,0.0
57402,1,0,0.0
56833,43,24,0.0
56513,1,0,0.0
56180,6,0,0.0
54889,4,0,0.0
54152,78,6,0.0
53761,4,0,0.0
53465,38,0,0.0
52855,35,8,0.0
52571,18,1,0.0
52009,34,0,0.0
51753,50,0,0.0
51218,2,0,0.0
51101,31,0,0.0
50980,52,0,0.0
50414,3,45,0.0
49923,15,0,0.0
49524,1,0,0.0
49329,36,0,0.0
49111,30,0,0.0
48316,54,0,0.0
47432,42,0,0.0
47133,21,0,0.0
47037,38,0,0.0
46957,11,0,0.0
46898,35,0,0.0
46705,27,0,0.0
46374,12,0,0.0
45887,86,3,2256.5
45776,7,0,0.0
45682,79,0,0.0
45642,1,0,0.0
45409,24,0,0.0
44736,2,0,0.0
43839,25,0,0.0
43243,14,0,0.0
42996,46,0,0.0
42631,27,0,0.0
41530,14,0,0.0
41435,10,0,0.0
41097,32,0,0.0
40141,5,0,0.0
39857,36,3,0.0
38177,31,7,0.0
36737,24,0,0.0
36609,2,0,0.0
35833,32,0,0.0
35726,6,0,0.0
34827,37,0,0.0
34587,46,0,0.0
34205,37,10,0.0
34117,1,0,0.0
33994,54,10,0.0
33788,29,0,0.0
33033,14,192,0.0
32501,20,0,0.0
32285,25,0,0.0
32241,68,28,0.0
32026,2,11,0.0
31437,28,0,0.0
30434,17,0,0.0
30432,27,0,0.0
30207,17,0,0.0
29951,83,11,0.0
29948,85,9,0.0
29912,17,0,0.0
29361,16,0,0.0
28752,27,0,0.0
28570,3,0,0.0
28251,52,0,0.0
27966,23,0,0.0
27285,14,24,0.0
26725,44,0,0.0
26037,24,0,0.0
25648,52,1,0.0
25199,16,0,0.0
24378,24,7,0.0
23545,4,0,0.0
23185,34,1,0.0
22907,31,0,0.0
22445,4,0,0.0
22098,23,0,0.0
20929,27,0,0.0
20582,18,0,0.0
20516,8,0,0.0
19709,2,0,0.0
19223,50,0,0.0
18534,14,0,0.0
18428,24,0,0.0
18295,32,0,0.0
18266,37,0,0.0
18184,17,0,0.0
18058,1,0,0.0
18008,24,0,0.0
17984,8,0,0.0
17822,20,0,0.0
17590,3,0,0.0
17064,58,65,0.0
16339,85,176,805.5
15991,62,1,0.0
15223,26,0,0.0
14960,51,0,0.0
14211,81,21,0.0
14085,19,0,0.0
13778,35,0,0.0
13665,30,0,0.0
13656,53,0,0.0
13264,33,0,0.0
13048,31,0,0.0
12347,35,0,0.0
11954,21,0,0.0
10640,14,0,0.0
10447,58,21,0.0
10035,6,0,0.0
9447,23,0,0.0
9377,24,0,0.0
9261,36,0,0.0
9189,38,21,0.0
7965,32,0,0.0
7550,13,19,0.0
6889,2,0,0.0
6706,6,0,0.0
6648,33,88,0.0
6060,22,0,0.0
4956,6,1,0.0
4369,12,0,0.0
4225,2,0,0.0
3860,36,0,0.0
3193,16,0,0.0
3045,3,2,0.0
2259,40,0,0.0
2106,34,0,0.0
1938,35,0,0.0
1749,1,3,0.0
1256,74,46,0.0
1209,10,0,0.0
752,1,0,0.0
715,18,0,0.0
673,55,0,0.0
336196,17,9,0.0
326248,59,0,0.0
307952,2,0,0.0
281459,31,0,0.0
278255,2,0,0.0
266933,25,0,0.0
258782,2,0,0.0
252915,26,0,0.0
245744,11,2,0.0
227182,8,2,0.0
216806,4,0,0.0
199299,17,0,0.0
162890,16,4,0.0
108416,7,6,0.0
99535,17,1,0.0
85371,1,0,0.0
50804,5,0,0.0
31075,18,0,0.0
336023,52,2,0.0
335404,86,86,516.0
334519,28,0,0.0
333810,81,0,0.0
333779,1,0,0.0
333584,79,27,0.0
333241,37,0,0.0
333230,38,0,0.0
333158,72,0,0.0
333125,19,0,0.0
331179,3,0,0.0
330790,71,0,0.0
328159,12,0,0.0
327421,11,39,0.0
327306,39,8,0.0
326724,68,3,0.0
324725,10,0,0.0
322766,2,0,0.0
322535,36,0,0.0
320053,17,0,0.0
318993,81,236,499.0
318553,49,0,0.0
317602,19,0,0.0
317331,73,0,0.0
316564,29,0,0.0
315853,27,3,0.0
315401,12,0,0.0
314724,2,0,0.0
314051,19,0,0.0
313718,20,0,0.0
313421,16,0,0.0
312614,35,15,0.0
312120,86,2,0.0
311723,15,144,0.0
310758,86,0,0.0
310316,86,115,1198.25
306612,2,0,0.0
306289,28,0,0.0
306195,86,189,433.0
305385,65,3,0.0
303213,78,2,0.0
301800,6,0,0.0
301673,20,1,0.0
301393,81,0,0.0
301050,85,0,0.0
300906,12,4,0.0
300238,41,0,0.0
300165,6,0,0.0
300021,16,0,0.0
298705,85,187,0.0
297636,86,0,0.0
297043,6,0,0.0
296957,24,0,0.0
296423,65,4,0.0
296223,43,1,0.0
296071,53,0,0.0
295771,23,0,0.0
295509,81,0,0.0
295206,82,0,0.0
292294,1,0,0.0
291970,86,285,759.25
291754,25,0,0.0
290675,2,0,0.0
290083,38,1,0.0
289281,33,0,0.0
287884,86,27,0.0
287414,65,1,0.0
285709,4,0,0.0
285411,4,0,0.0
284194,36,0,0.0
283735,2,0,0.0
282251,10,0,0.0
281734,85,159,508.5
279883,34,0,0.0
278491,38,0,0.0
278127,65,55,0.0
277891,81,63,0.0
277406,3,0,0.0
274051,50,8,0.0
273809,15,0,0.0
273806,1,0,0.0
273633,8,0,0.0
273401,19,0,0.0
272938,66,0,0.0
272909,45,0,0.0
272683,4,0,0.0
272260,2,0,0.0
270042,12,0,0.0
269676,22,0,0.0
269348,7,0,0.0
266953,3,0,0.0
266666,64,0,0.0
266425,50,7,0.0
265516,4,0,0.0
265003,26,0,0.0
262779,20,1,0.0
262664,1,0,0.0
262130,81,0,0.0
260956,19,0,0.0
260158,29,0,0.0
260056,60,22,0.0
259977,3,0,0.0
258687,2,0,0.0
258268,7,0,0.0
258171,25,0,0.0
258123,5,0,0.0
257975,13,0,0.0
235941,2,0,0.0
257384,4,19,0.0
257348,82,0,0.0
257250,23,0,0.0
257182,17,0,0.0
257146,2,14,0.0
257139,43,0,0.0
256934,5,0,0.0
256699,54,1,0.0
256440,2,0,0.0
253227,15,0,0.0
253110,27,0,0.0
252086,52,0,0.0
251085,6,0,0.0
250370,6,0,0.0
249761,2,8,0.0
248768,84,0,0.0
247499,1,0,0.0
245562,42,0,0.0
245306,14,0,0.0
244371,33,0,0.0
243689,36,0,0.0
242941,56,0,0.0
242304,53,1,0.0
242020,2,0,0.0
238566,6,0,0.0
238118,23,0,0.0
234026,2,0,0.0
233093,86,41,2747.0
232433,42,1,0.0
232202,14,0,0.0
232201,46,0,0.0
231698,15,0,0.0
230594,71,0,0.0
229890,18,0,0.0
229119,2,0,0.0
228595,19,0,0.0
228478,4,0,0.0
228282,31,0,0.0
228094,53,0,0.0
227803,71,7,0.0
227271,12,0,0.0
227222,30,0,0.0
227138,5,0,0.0
226566,10,0,0.0
225232,64,1,0.0
225156,3,0,0.0
224777,81,0,0.0
224425,85,23,0.0
209908,22,0,0.0
223652,1,0,0.0
222573,65,3,0.0
221501,34,0,0.0
221211,71,53,0.0
220977,85,2,0.0
220043,67,95,0.0
219848,30,0,0.0
217036,14,0,0.0
216401,17,0,0.0
215082,3,0,0.0
214964,12,0,0.0
212791,31,0,0.0
212707,17,0,0.0
211763,29,0,0.0
211532,9,0,0.0
209748,25,7,0.0
208801,65,63,0.0
205473,32,0,0.0
204715,18,0,0.0
204245,27,4,0.0
203419,29,0,0.0
202035,11,0,0.0
201481,19,0,0.0
201410,27,1,0.0
200780,18,0,0.0
200540,38,0,0.0
200527,65,0,0.0
200265,72,0,0.0
200210,35,0,0.0
199201,85,30,365.5
197668,27,0,0.0
197574,5,7,0.0
197096,13,0,0.0
196653,8,0,0.0
196078,34,0,0.0
195917,2,0,0.0
195832,7,0,0.0
193932,49,0,0.0
190178,21,3,0.0
190074,53,0,0.0
188627,86,115,2088.0
188129,26,0,0.0
186995,30,13,0.0
186765,16,4,0.0
181624,12,0,0.0
183950,29,0,762.0
183584,1,0,0.0
182889,44,0,0.0
180370,85,95,0.0
179491,58,9,0.0
178273,29,0,0.0
177465,1,0,0.0
175805,14,0,0.0
175460,26,0,0.0
171903,4,0,0.0
171367,17,0,0.0
168872,6,0,0.0
167462,81,96,0.0
167261,37,0,0.0
166947,32,3,0.0
163922,28,0,0.0
162514,22,0,0.0
161976,39,0,0.0
161309,19,0,0.0
160127,16,0,0.0
157550,4,0,0.0
157528,32,0,0.0
156308,14,0,0.0
156113,2,0,0.0
155063,62,34,0.0
154558,86,138,806.7272727272727
153913,47,0,0.0
145290,2,0,0.0
153641,85,17,0.0
151763,28,0,0.0
150292,21,0,0.0
150185,54,0,0.0
149676,86,0,0.0
149259,6,0,0.0
147868,52,1,0.0
147292,18,0,0.0
147196,48,0,0.0
146962,35,2,0.0
144497,79,0,0.0
144448,8,0,0.0
143492,82,3,0.0
141504,86,84,559.3333333333334
140616,13,0,0.0
140231,41,0,0.0
139814,35,0,0.0
139248,50,0,0.0
138363,19,0,0.0
137755,2,0,0.0
135886,28,0,0.0
135373,81,0,0.0
129466,35,0,0.0
134991,10,0,0.0
134934,76,0,0.0
134195,12,7,0.0
132899,8,0,0.0
131213,81,15,0.0
131164,1,0,0.0
130318,64,0,0.0
130270,2,0,0.0
129356,40,0,0.0
129232,9,0,0.0
128860,1,0,0.0
128175,1,0,0.0
127578,9,0,0.0
127439,65,0,0.0
127148,34,0,0.0
125892,2,0,0.0
124787,20,24,0.0
124062,85,78,291.0
123159,11,0,0.0
121533,61,0,0.0
120204,12,0,0.0
119328,21,0,0.0
118718,26,0,0.0
118537,29,0,0.0
116107,48,0,0.0
114678,6,0,0.0
114229,85,6,0.0
114200,1,0,0.0
113184,15,0,0.0
111927,4,0,0.0
110510,86,89,449.8
109168,12,0,0.0
108768,5,0,0.0
107563,4,0,0.0
105645,12,0,0.0
104879,42,0,0.0
103635,6,0,0.0
102465,13,21,0.0
101975,33,0,0.0
101650,81,0,0.0
101090,20,0,0.0
100199,77,0,0.0
99501,1,10,0.0
99294,20,5,0.0
98992,6,0,0.0
98970,18,0,0.0
97908,24,2,0.0
97358,26,0,0.0
96264,53,0,0.0
93888,25,0,0.0
93454,50,1,0.0
92312,37,5,0.0
89849,38,0,0.0
87560,12,0,0.0
87482,83,0,0.0
85792,7,0,0.0
85554,6,0,0.0
85301,6,0,0.0
84464,46,0,0.0
84019,37,0,0.0
78215,8,0,0.0
83676,2,0,0.0
83470,14,0,0.0
81274,10,0,0.0
80347,20,0,0.0
80289,13,0,0.0
80090,4,0,0.0
79615,45,0,0.0
77479,30,0,0.0
76769,79,1,0.0
76189,15,5,0.0
75958,2,0,0.0
75748,38,0,0.0
75454,58,0,0.0
73994,36,7,0.0
73557,5,0,0.0
73330,2,0,0.0
