Node,Kcores,Participated,Avg_Cascade_Size
304206,55,0,0.0
302877,46,0,0.0
302616,116,0,0.0
302342,167,0,0.0
302109,70,0,0.0
301139,112,0,0.0
300568,172,0,0.0
300405,101,0,0.0
300292,55,0,0.0
299488,97,0,0.0
299481,207,0,0.0
299351,143,0,0.0
298760,171,0,0.0
298741,98,0,0.0
298286,146,0,0.0
298192,77,0,0.0
298019,207,0,0.0
297939,211,0,0.0
297753,199,0,0.0
297749,60,0,0.0
297402,70,0,0.0
297196,211,0,0.0
296942,68,0,0.0
296485,144,0,0.0
296092,118,0,0.0
296086,105,0,0.0
295673,10,0,0.0
295226,113,0,0.0
295214,62,0,0.0
295168,192,0,0.0
294465,211,0,0.0
294358,192,0,0.0
292729,121,0,0.0
292631,194,0,0.0
292554,139,0,0.0
292258,211,0,512.3
292175,5,0,0.0
292114,194,0,0.0
291918,192,0,0.0
291336,26,0,0.0
291287,194,0,0.0
290022,83,0,0.0
289156,22,0,0.0
287610,56,0,0.0
287453,45,0,0.0
287433,211,0,731.3636363636364
286947,19,0,0.0
286863,93,0,0.0
286278,130,0,0.0
286171,150,0,0.0
286170,124,0,0.0
285910,37,0,0.0
285515,84,0,0.0
285376,35,0,0.0
284697,139,0,0.0
284233,199,0,0.0
284070,169,0,0.0
283093,138,0,0.0
282248,151,0,0.0
281939,53,0,0.0
281818,118,0,0.0
281485,42,0,0.0
281419,10,0,0.0
280254,158,0,0.0
280075,102,0,0.0
279954,59,0,0.0
279306,61,0,0.0
279060,113,0,0.0
278972,41,0,0.0
278783,188,0,0.0
278382,105,0,0.0
278211,68,0,0.0
277286,140,0,0.0
276158,24,0,0.0
275477,156,0,0.0
275183,21,0,0.0
275122,14,0,0.0
274833,111,0,0.0
274581,67,0,0.0
274363,29,0,0.0
273947,20,0,0.0
273942,201,0,0.0
273531,147,0,0.0
273360,17,0,0.0
273301,22,0,0.0
273263,8,0,0.0
272877,86,0,0.0
272553,100,0,0.0
272118,90,0,0.0
271719,159,0,0.0
270640,20,0,0.0
270322,191,0,0.0
269747,25,0,0.0
269549,211,0,1505.2
268440,167,0,0.0
268179,119,0,0.0
267787,122,0,0.0
266835,26,0,0.0
266369,182,0,0.0
266355,211,0,452.0
266262,107,0,0.0
266106,38,0,0.0
265677,4,0,0.0
265301,113,0,0.0
265221,108,0,0.0
264401,43,0,0.0
264345,15,0,0.0
263398,199,0,0.0
263139,33,0,0.0
262665,62,0,0.0
260716,151,0,0.0
260705,86,0,0.0
259781,72,0,0.0
259483,39,0,0.0
259247,123,0,0.0
258008,113,0,0.0
257994,91,0,0.0
257873,95,0,0.0
257805,73,0,0.0
257765,12,0,0.0
257696,211,0,685.0714285714286
257520,142,0,0.0
257193,194,0,0.0
257001,201,0,0.0
256970,60,0,0.0
256513,143,0,0.0
256025,94,0,0.0
255985,94,0,0.0
255034,5,0,0.0
254929,105,0,0.0
254601,99,0,0.0
254512,144,0,0.0
253926,24,0,0.0
253593,195,0,0.0
253331,165,0,0.0
253206,61,0,0.0
252628,104,0,0.0
252474,159,0,0.0
251530,72,0,0.0
251296,97,0,0.0
251269,99,0,0.0
250989,50,0,0.0
250751,112,0,0.0
250727,143,0,0.0
250715,60,0,0.0
250087,56,0,0.0
249518,129,0,0.0
249371,160,0,0.0
249366,140,0,0.0
249232,16,0,0.0
249052,154,0,0.0
248897,85,0,0.0
248655,124,0,0.0
247871,105,0,0.0
246569,133,0,0.0
246250,98,0,0.0
246045,39,0,0.0
245937,23,0,0.0
245603,46,0,0.0
245576,128,0,0.0
245126,54,0,0.0
244462,154,0,0.0
244109,117,0,0.0
243626,179,0,0.0
243358,29,0,0.0
243127,117,0,0.0
242300,211,0,0.0
242251,15,0,0.0
241490,23,0,0.0
241256,37,0,0.0
241067,80,0,0.0
241023,159,0,0.0
240822,119,0,0.0
239956,29,0,0.0
239318,87,0,0.0
238630,145,0,0.0
238486,142,0,0.0
238480,70,0,0.0
237307,94,0,0.0
237080,12,0,0.0
236977,105,0,0.0
236531,62,0,0.0
235630,45,0,0.0
235564,211,0,0.0
235024,132,0,0.0
233780,20,0,0.0
233686,78,0,0.0
232798,64,0,0.0
232157,54,0,0.0
231954,199,0,0.0
231600,39,0,0.0
231431,55,0,0.0
231081,182,0,0.0
231044,133,0,0.0
230070,39,0,0.0
229669,57,0,0.0
229665,52,0,0.0
229608,80,0,0.0
229030,33,0,0.0
228903,170,0,0.0
228042,53,0,0.0
227199,81,0,0.0
226747,153,0,0.0
226491,55,0,0.0
226350,194,0,0.0
225631,83,0,0.0
225590,79,0,0.0
224162,117,0,0.0
223603,179,0,0.0
223415,77,0,0.0
222723,110,0,0.0
221825,2,0,0.0
221198,118,0,0.0
220954,132,0,0.0
220630,13,0,0.0
220486,134,0,0.0
220068,180,0,0.0
219756,78,0,0.0
219723,32,0,0.0
219107,103,0,0.0
219064,7,0,0.0
218888,100,0,0.0
218851,15,0,0.0
218800,28,0,0.0
218553,120,0,0.0
218195,37,0,0.0
217938,1,0,0.0
217801,153,0,0.0
217617,151,0,0.0
217559,186,0,0.0
217531,108,0,0.0
216380,155,0,0.0
216199,12,0,0.0
215884,123,0,0.0
214289,159,0,0.0
213371,25,0,0.0
212744,194,0,0.0
212685,132,0,0.0
212382,211,0,1201.75
212210,131,0,0.0
211819,124,0,0.0
211734,70,0,0.0
211310,96,0,0.0
211298,100,0,0.0
211277,102,0,0.0
211230,150,0,0.0
210488,123,0,0.0
210206,36,0,0.0
210173,180,0,0.0
210135,94,0,0.0
210065,194,0,0.0
209309,142,0,0.0
209176,183,0,0.0
208224,183,0,0.0
208070,150,0,0.0
207450,90,0,0.0
206848,140,0,0.0
206538,38,0,0.0
206309,143,0,0.0
205998,144,0,0.0
205484,135,0,0.0
205307,83,0,0.0
204950,154,0,0.0
204880,200,0,0.0
204397,4,0,0.0
204045,120,0,0.0
203360,66,0,0.0
203231,19,0,0.0
203120,104,0,0.0
202540,78,0,0.0
202338,153,0,0.0
202293,121,0,0.0
202262,160,0,790.3333333333334
202199,120,0,0.0
201557,20,0,0.0
201518,207,0,0.0
200737,124,0,0.0
200733,126,0,0.0
199907,175,0,0.0
199710,137,0,0.0
199364,160,0,0.0
199228,124,0,0.0
198630,109,0,0.0
198577,69,0,0.0
198523,211,0,539.1666666666666
198277,82,0,0.0
198017,126,0,0.0
197936,50,0,0.0
197766,211,0,894.8888888888889
197613,143,0,0.0
197304,90,0,0.0
197171,140,0,0.0
197150,183,0,0.0
197036,111,0,0.0
196835,117,0,0.0
196453,44,0,0.0
196318,140,0,0.0
196176,42,0,0.0
195976,23,0,0.0
195618,140,0,0.0
195347,125,0,0.0
195201,72,0,0.0
195123,30,0,0.0
194933,108,0,0.0
194404,165,0,0.0
193876,183,0,0.0
193821,211,0,627.9615384615385
192992,211,0,566.0526315789474
192209,170,0,0.0
191670,5,0,0.0
191648,188,0,0.0
191407,78,0,0.0
191175,211,0,263.0
190602,183,0,0.0
189362,16,0,0.0
189246,135,0,0.0
188871,199,0,0.0
188797,153,0,0.0
188675,63,0,0.0
188573,84,0,0.0
188381,154,0,0.0
188378,63,0,0.0
188252,64,0,0.0
187604,174,0,0.0
187049,117,0,0.0
187027,118,0,0.0
186054,33,0,0.0
185742,120,0,0.0
184990,39,0,0.0
184519,138,0,0.0
184433,125,0,0.0
184117,192,0,0.0
183926,180,0,0.0
183884,77,0,0.0
183679,128,0,0.0
183453,12,0,0.0
183375,102,0,0.0
182099,190,0,0.0
181331,58,0,0.0
181133,11,0,0.0
180702,49,0,0.0
180400,95,0,0.0
179355,113,0,0.0
179252,78,0,0.0
178376,106,0,0.0
178017,75,0,0.0
177877,23,0,0.0
177489,14,0,0.0
176559,58,0,0.0
176011,116,0,0.0
175436,48,0,0.0
173983,123,0,0.0
173675,154,0,0.0
173394,6,0,0.0
173044,191,0,0.0
172341,58,0,0.0
171835,209,0,0.0
171671,157,0,0.0
171641,128,0,0.0
171437,4,0,0.0
171412,170,0,0.0
170742,3,0,0.0
170592,7,0,0.0
170523,35,0,0.0
169730,61,0,0.0
169407,36,0,0.0
168743,184,0,0.0
168141,149,0,0.0
166581,22,0,0.0
165723,161,0,0.0
165294,154,0,0.0
164770,116,0,0.0
164232,6,0,0.0
163175,194,0,0.0
162927,38,0,0.0
162393,137,0,0.0
161819,8,0,0.0
161807,211,0,939.4444444444445
161097,44,0,0.0
160976,16,0,0.0
160856,21,0,0.0
160137,122,0,0.0
159934,63,0,0.0
159574,47,0,0.0
159560,153,0,0.0
159333,207,0,0.0
158945,57,0,0.0
158884,210,0,0.0
158074,48,0,0.0
157914,152,0,0.0
157074,60,0,0.0
156093,93,0,0.0
154910,173,0,0.0
154448,96,0,0.0
154358,129,0,0.0
154322,136,0,0.0
153620,60,0,0.0
153528,100,0,0.0
152719,157,0,0.0
152331,211,0,461.44444444444446
151800,45,0,0.0
151008,211,0,0.0
150911,158,0,0.0
150464,60,0,0.0
150456,113,0,0.0
150337,140,0,0.0
150238,79,0,0.0
149955,130,0,0.0
149922,56,0,0.0
149503,174,0,0.0
148898,99,0,0.0
148855,12,0,0.0
148595,134,0,0.0
147684,22,0,0.0
147672,132,0,0.0
147445,98,0,0.0
147439,127,0,0.0
147011,45,0,0.0
146656,16,0,0.0
145949,126,0,0.0
143890,92,0,0.0
143787,141,0,0.0
143766,104,0,0.0
143623,136,0,0.0
143308,145,0,0.0
143293,57,0,0.0
142404,93,0,0.0
141640,194,0,0.0
141274,153,0,0.0
141135,146,0,0.0
140623,59,0,0.0
140133,16,0,0.0
140132,199,0,0.0
139893,40,0,0.0
139750,50,0,0.0
139517,63,0,0.0
139259,134,0,0.0
138537,195,0,0.0
138483,80,0,0.0
137408,52,0,0.0
137157,194,0,0.0
136889,211,0,0.0
135937,13,0,0.0
135550,69,0,0.0
135152,93,0,0.0
134733,123,0,0.0
134664,127,0,0.0
133746,211,0,1125.8064516129032
133339,123,0,0.0
133259,98,0,0.0
132835,34,0,0.0
132192,120,0,0.0
132111,1,0,0.0
130779,151,0,0.0
130316,211,0,718.0
130260,120,0,0.0
130168,4,0,0.0
129722,195,0,0.0
129535,161,0,0.0
129511,211,0,1362.7333333333333
128841,50,0,0.0
128786,136,0,0.0
128644,93,0,0.0
128585,110,0,0.0
127771,211,0,1481.25
126590,61,0,0.0
126453,119,0,0.0
125769,196,0,0.0
125692,186,0,0.0
125445,71,0,0.0
124888,164,0,0.0
124154,40,0,0.0
123296,129,0,0.0
123188,139,0,0.0
123100,129,0,0.0
122932,120,0,0.0
122837,60,0,0.0
122400,98,0,0.0
122215,133,0,0.0
121618,138,0,0.0
120208,4,0,0.0
119649,53,0,0.0
119407,138,0,0.0
119208,84,0,0.0
118756,128,0,0.0
118281,165,0,0.0
117528,211,0,0.0
117509,137,0,0.0
117193,136,0,0.0
116598,67,0,0.0
116250,62,0,0.0
116150,124,0,0.0
115277,34,0,0.0
115076,211,0,539.1764705882352
114963,104,0,0.0
113704,143,0,0.0
113671,186,0,0.0
113521,156,0,0.0
113261,170,0,0.0
112884,144,0,0.0
112175,115,0,0.0
111998,34,0,0.0
111538,174,0,0.0
110722,188,0,0.0
110414,26,0,0.0
110112,106,0,0.0
110017,211,0,0.0
109429,137,0,0.0
109419,15,0,0.0
108178,84,0,0.0
106975,149,0,0.0
105829,20,0,0.0
105679,131,0,0.0
105115,114,0,0.0
104333,4,0,0.0
103954,51,0,0.0
103718,41,0,0.0
103131,43,0,0.0
102568,108,0,0.0
102433,130,0,0.0
102232,112,0,0.0
102032,40,0,0.0
100370,30,0,0.0
99051,31,0,0.0
98924,116,0,0.0
98855,73,0,0.0
98465,143,0,0.0
98373,117,0,0.0
98363,199,0,0.0
98102,209,0,0.0
98094,65,0,0.0
97410,12,0,0.0
97407,143,0,0.0
97151,139,0,0.0
96505,70,0,0.0
96452,89,0,0.0
96140,116,0,0.0
96108,124,0,0.0
96063,131,0,0.0
94530,194,0,0.0
94445,183,0,0.0
93909,139,0,0.0
93772,10,0,0.0
93650,96,0,0.0
93630,131,0,0.0
93460,98,0,0.0
93233,18,0,0.0
93118,42,0,0.0
93024,53,0,0.0
92888,101,0,0.0
91187,132,0,0.0
91114,4,0,0.0
90444,44,0,0.0
90246,137,0,0.0
90237,117,0,0.0
88210,184,0,0.0
87699,125,0,0.0
87617,80,0,0.0
87393,143,0,0.0
87202,186,0,0.0
87186,104,0,0.0
87126,121,0,0.0
86555,132,0,0.0
86524,56,0,0.0
86490,33,0,0.0
86409,144,0,0.0
86391,130,0,0.0
85908,196,0,0.0
85901,79,0,0.0
85675,117,0,0.0
84939,165,0,0.0
84814,149,0,0.0
84544,211,0,0.0
83018,4,0,0.0
82575,139,0,0.0
81697,111,0,0.0
81647,41,0,0.0
81333,18,0,0.0
80836,92,0,0.0
80635,28,0,0.0
79879,70,0,0.0
79818,9,0,0.0
79051,211,0,3047.0
78680,44,0,0.0
78626,144,0,0.0
78203,59,0,0.0
76462,68,0,0.0
76287,91,0,0.0
75565,79,0,0.0
75227,156,0,0.0
74981,8,0,0.0
74910,194,0,0.0
74586,7,0,0.0
74150,89,0,0.0
73647,174,0,0.0
73454,6,0,0.0
73323,128,0,0.0
73196,66,0,0.0
72759,64,0,0.0
72547,188,0,0.0
72539,140,0,0.0
72501,119,0,0.0
70873,87,0,0.0
70638,12,0,0.0
70344,77,0,0.0
70126,143,0,0.0
70012,116,0,0.0
69817,94,0,0.0
69367,3,0,0.0
68880,44,0,0.0
68609,134,0,0.0
68415,140,0,0.0
68158,153,0,0.0
68001,66,0,0.0
67736,143,0,0.0
67189,121,0,0.0
66789,34,0,0.0
66504,93,0,0.0
66332,55,0,0.0
66222,24,0,0.0
65985,127,0,0.0
65731,62,0,0.0
65112,52,0,0.0
64707,132,0,0.0
64512,181,0,0.0
63923,66,0,0.0
63301,14,0,0.0
62871,125,0,0.0
62730,138,0,0.0
62161,199,0,0.0
61892,167,0,0.0
61414,41,0,0.0
61370,92,0,0.0
61252,182,0,0.0
60788,120,0,0.0
60022,186,0,0.0
59776,74,0,0.0
59112,117,0,0.0
59046,74,0,0.0
58960,45,0,0.0
58609,67,0,0.0
58406,47,0,0.0
58324,211,0,2467.0
57669,120,0,0.0
57402,1,0,0.0
56833,190,0,0.0
56513,2,0,0.0
56180,38,0,0.0
54889,5,0,0.0
54152,205,0,0.0
53761,14,0,0.0
53465,199,0,0.0
52855,194,0,0.0
52571,143,0,0.0
52009,147,0,0.0
51753,161,0,0.0
51218,8,0,0.0
51101,116,0,0.0
50980,165,0,0.0
50414,16,0,0.0
49923,80,0,0.0
49524,3,0,0.0
49329,137,0,0.0
49111,108,0,0.0
48316,192,0,0.0
47432,139,0,0.0
47133,169,0,0.0
47037,137,0,0.0
46957,39,0,0.0
46898,113,0,0.0
46705,163,0,0.0
46374,74,0,0.0
45887,211,0,1477.2
45776,67,0,0.0
45682,207,0,0.0
45642,2,0,0.0
45409,96,0,0.0
44736,2,0,0.0
43839,120,0,0.0
43243,80,0,0.0
42996,159,0,0.0
42631,101,0,0.0
41530,57,0,0.0
41435,45,0,0.0
41097,119,0,0.0
40141,9,0,0.0
39857,194,0,0.0
38177,136,0,0.0
36737,107,0,0.0
36609,2,0,0.0
35833,199,0,0.0
35726,27,0,0.0
34827,134,0,0.0
34587,149,0,0.0
34205,166,0,0.0
34117,12,0,0.0
33994,180,0,0.0
33788,93,0,0.0
33033,63,0,0.0
32501,101,0,0.0
32285,131,0,0.0
32241,199,0,0.0
32026,40,0,0.0
31437,102,0,0.0
30434,86,0,0.0
30432,123,0,0.0
30207,110,0,0.0
29951,211,0,0.0
29948,211,0,0.0
29912,72,0,0.0
29361,43,0,0.0
28752,114,0,0.0
28570,17,0,0.0
28251,157,0,0.0
27966,115,0,0.0
27285,79,0,0.0
26725,166,0,0.0
26037,87,0,0.0
25648,190,0,0.0
25199,92,0,0.0
24378,145,0,0.0
23545,19,0,0.0
23185,195,0,0.0
22907,119,0,0.0
22445,35,0,0.0
22098,114,0,0.0
20929,114,0,0.0
20582,78,0,0.0
20516,33,0,0.0
19709,6,0,0.0
19223,165,0,0.0
18534,52,0,0.0
18428,92,0,0.0
18295,120,0,0.0
18266,135,0,0.0
18184,60,0,0.0
18058,6,0,0.0
18008,100,0,0.0
17984,37,0,0.0
17822,78,0,0.0
17590,11,0,0.0
17064,199,0,0.0
16339,211,0,1223.3846153846155
15991,207,0,0.0
15223,199,0,0.0
14960,183,0,0.0
14211,211,0,0.0
14085,73,0,0.0
13778,130,0,0.0
13665,144,0,0.0
13656,180,0,0.0
13264,120,0,0.0
13048,125,0,0.0
12347,119,0,0.0
11954,89,0,0.0
10640,63,0,0.0
10447,188,0,0.0
10035,35,0,0.0
9447,122,0,0.0
9377,100,0,0.0
9261,141,0,0.0
9189,154,0,0.0
7965,117,0,0.0
7550,131,0,0.0
6889,6,0,0.0
6706,15,0,0.0
6648,143,0,0.0
6060,88,0,0.0
4956,44,0,0.0
4369,40,0,0.0
4225,6,0,0.0
3860,129,0,0.0
3193,69,0,0.0
3045,20,0,0.0
2259,127,0,0.0
2106,139,0,0.0
1938,135,0,0.0
1749,29,0,0.0
1256,199,0,0.0
1209,47,0,0.0
752,11,0,0.0
715,99,0,0.0
673,179,0,0.0
336196,29,0,0.0
326248,194,0,0.0
307952,10,0,0.0
281459,120,0,0.0
278255,8,0,0.0
266933,153,0,0.0
258782,2,0,0.0
252915,94,0,0.0
245744,49,0,0.0
227182,29,0,0.0
216806,22,0,0.0
199299,106,0,0.0
162890,130,0,0.0
108416,51,0,0.0
99535,145,0,0.0
85371,1,0,0.0
50804,24,0,0.0
31075,119,0,0.0
336023,138,0,0.0
335404,211,0,519.4545454545455
334519,111,0,0.0
333810,186,0,0.0
333779,7,0,0.0
333584,183,0,0.0
333241,132,0,0.0
333230,153,0,0.0
333158,169,0,0.0
333125,120,0,0.0
331179,10,0,0.0
330790,211,0,0.0
328159,44,0,0.0
327421,25,0,0.0
327306,120,0,0.0
326724,143,0,0.0
324725,59,0,0.0
322766,2,0,0.0
322535,79,0,0.0
320053,61,0,0.0
318993,209,0,524.0
318553,158,0,0.0
317602,85,0,0.0
317331,199,0,0.0
316564,96,0,0.0
315853,52,0,0.0
315401,55,0,0.0
314724,4,0,0.0
314051,113,0,0.0
313718,89,0,0.0
313421,37,0,0.0
312614,79,0,0.0
312120,211,0,1734.0
311723,73,0,0.0
310758,211,0,0.0
310316,211,0,1455.1707317073171
306612,6,0,0.0
306289,136,0,0.0
306195,211,0,481.0952380952381
305385,191,0,0.0
303213,180,0,0.0
301800,51,0,0.0
301673,25,0,0.0
301393,211,0,0.0
301050,207,0,0.0
300906,27,0,0.0
300238,148,0,0.0
300165,53,0,0.0
300021,84,0,0.0
298705,207,0,0.0
297636,211,0,0.0
297043,24,0,0.0
296957,112,0,0.0
296423,186,0,0.0
296223,135,0,0.0
296071,172,0,0.0
295771,123,0,0.0
295509,197,0,0.0
295206,199,0,0.0
292294,2,0,0.0
291970,211,0,989.65
291754,115,0,0.0
290675,24,0,0.0
290083,94,0,0.0
289281,132,0,0.0
287884,211,0,567.0
287414,201,0,0.0
285709,19,0,0.0
285411,20,0,0.0
284194,150,0,0.0
283735,2,0,0.0
282251,41,0,0.0
281734,211,0,635.5
279883,199,0,0.0
278491,160,0,0.0
278127,201,0,0.0
277891,211,0,0.0
277406,15,0,0.0
274051,173,0,0.0
273809,67,0,0.0
273806,1,0,0.0
273633,37,0,0.0
273401,91,0,0.0
272938,211,0,0.0
272909,165,0,0.0
272683,10,0,0.0
272260,4,0,0.0
270042,82,0,0.0
269676,99,0,0.0
269348,59,0,0.0
266953,46,0,0.0
266666,199,0,0.0
266425,186,0,0.0
265516,29,0,0.0
265003,132,0,0.0
262779,139,0,0.0
262664,6,0,0.0
262130,211,0,0.0
260956,82,0,0.0
260158,131,0,0.0
260056,190,0,0.0
259977,11,0,0.0
258687,4,0,0.0
258268,46,0,0.0
258171,55,0,0.0
258123,18,0,0.0
257975,74,0,0.0
235941,20,0,0.0
257384,14,0,0.0
257348,211,0,0.0
257250,62,0,0.0
257182,51,0,0.0
257146,36,0,0.0
257139,182,0,0.0
256934,33,0,0.0
256699,191,0,0.0
256440,9,0,0.0
253227,62,0,0.0
253110,107,0,0.0
252086,191,0,0.0
251085,20,0,0.0
250370,124,0,0.0
249761,4,0,0.0
248768,211,0,372.14285714285717
247499,2,0,0.0
245562,142,0,0.0
245306,50,0,0.0
244371,144,0,0.0
243689,161,0,0.0
242941,192,0,0.0
242304,199,0,0.0
242020,19,0,0.0
238566,34,0,0.0
238118,91,0,0.0
234026,2,0,0.0
233093,211,0,0.0
232433,145,0,0.0
232202,56,0,0.0
232201,162,0,0.0
231698,58,0,0.0
230594,199,0,0.0
229890,131,0,0.0
229119,9,0,0.0
228595,108,0,0.0
228478,41,0,0.0
228282,162,0,0.0
228094,199,0,0.0
227803,207,0,0.0
227271,100,0,0.0
227222,121,0,0.0
227138,35,0,0.0
226566,50,0,0.0
225232,198,0,0.0
225156,13,0,0.0
224777,199,0,0.0
224425,211,0,1475.0
209908,78,0,0.0
223652,3,0,0.0
222573,207,0,0.0
221501,148,0,0.0
221211,207,0,0.0
220977,211,0,0.0
220043,197,0,0.0
219848,150,0,0.0
217036,51,0,0.0
216401,78,0,0.0
215082,40,0,0.0
214964,61,0,0.0
212791,112,0,0.0
212707,65,0,0.0
211763,105,0,0.0
211532,27,0,0.0
209748,137,0,0.0
208801,199,0,0.0
205473,104,0,0.0
204715,92,0,0.0
204245,156,0,0.0
203419,127,0,0.0
202035,73,0,0.0
201481,123,0,0.0
201410,165,0,0.0
200780,73,0,0.0
200540,131,0,0.0
200527,194,0,0.0
200265,211,0,0.0
200210,136,0,0.0
199201,211,0,538.3333333333334
197668,135,0,0.0
197574,48,0,0.0
197096,62,0,0.0
196653,24,0,0.0
196078,144,0,0.0
195917,20,0,0.0
195832,11,0,0.0
193932,196,0,0.0
190178,76,0,0.0
190074,183,0,0.0
188627,211,0,1290.5
188129,138,0,0.0
186995,186,0,0.0
186765,104,0,0.0
181624,58,0,0.0
183950,132,0,1320.0
183584,1,0,0.0
182889,150,0,0.0
180370,211,0,0.0
179491,194,0,0.0
178273,118,0,0.0
177465,2,0,0.0
175805,103,0,0.0
175460,139,0,0.0
171903,27,0,0.0
171367,107,0,0.0
168872,16,0,0.0
167462,211,0,0.0
167261,139,0,0.0
166947,161,0,0.0
163922,108,0,0.0
162514,138,0,0.0
161976,156,0,0.0
161309,66,0,0.0
160127,52,0,0.0
157550,20,0,0.0
157528,119,0,0.0
156308,72,0,0.0
156113,17,0,0.0
155063,194,0,0.0
154558,211,0,1152.1081081081081
153913,144,0,0.0
145290,2,0,0.0
153641,211,0,0.0
151763,128,0,0.0
150292,85,0,0.0
150185,194,0,0.0
149676,211,0,0.0
149259,16,0,0.0
147868,207,0,0.0
147292,62,0,0.0
147196,163,0,0.0
146962,192,0,0.0
144497,207,0,0.0
144448,34,0,0.0
143492,211,0,0.0
141504,211,0,501.14285714285717
140616,62,0,0.0
140231,162,0,0.0
139814,130,0,0.0
139248,183,0,0.0
138363,94,0,0.0
137755,12,0,0.0
135886,76,0,0.0
135373,211,0,0.0
129466,162,0,0.0
134991,69,0,0.0
134934,207,0,0.0
134195,98,0,0.0
132899,20,0,0.0
131213,211,0,528.0
131164,1,0,0.0
130318,196,0,0.0
130270,2,0,0.0
129356,145,0,0.0
129232,58,0,0.0
128860,2,0,0.0
128175,1,0,0.0
127578,50,0,0.0
127439,186,0,0.0
127148,145,0,0.0
125892,2,0,0.0
124787,153,0,0.0
124062,211,0,579.3333333333334
123159,44,0,0.0
121533,207,0,0.0
120204,94,0,0.0
119328,42,0,0.0
118718,81,0,0.0
118537,139,0,0.0
116107,190,0,0.0
114678,10,0,0.0
114229,211,0,0.0
114200,1,0,0.0
113184,89,0,0.0
111927,24,0,0.0
110510,211,0,618.2592592592592
109168,44,0,0.0
108768,16,0,0.0
107563,14,0,0.0
105645,101,0,0.0
104879,143,0,0.0
103635,19,0,0.0
102465,76,0,0.0
101975,139,0,0.0
101650,211,0,0.0
101090,196,0,0.0
100199,199,0,0.0
99501,6,0,0.0
99294,145,0,0.0
98992,10,0,0.0
98970,105,0,0.0
97908,110,0,0.0
97358,74,0,0.0
96264,190,0,0.0
93888,122,0,0.0
93454,194,0,0.0
92312,152,0,0.0
89849,149,0,0.0
87560,60,0,0.0
87482,211,0,0.0
85792,18,0,0.0
85554,24,0,0.0
85301,10,0,0.0
84464,162,0,0.0
84019,147,0,0.0
78215,37,0,0.0
83676,4,0,0.0
83470,59,0,0.0
81274,56,0,0.0
80347,91,0,0.0
80289,41,0,0.0
80090,4,0,0.0
79615,150,0,0.0
77479,170,0,0.0
