Node,Kcores,Participated,Avg_Cascade_Size
242251,2,0,0.0
241490,2,0,0.0
241256,4,0,0.0
241067,1,0,0.0
241023,3,0,0.0
240822,2,0,0.0
239956,1,0,0.0
239318,2,0,0.0
238630,2,0,0.0
238486,2,0,0.0
238480,2,0,0.0
237307,2,0,0.0
237080,2,0,0.0
236977,3,0,0.0
236531,2,0,0.0
235630,4,0,0.0
235564,11,0,0.0
235024,2,0,0.0
233780,1,0,0.0
233686,2,0,0.0
232798,2,0,0.0
232157,2,0,0.0
231954,2,0,0.0
231600,2,0,0.0
231431,2,0,0.0
231081,3,0,0.0
231044,6,0,0.0
230070,2,0,0.0
229669,2,0,0.0
229665,2,0,0.0
229608,2,0,0.0
229030,2,0,0.0
228903,3,0,0.0
228042,2,0,0.0
227199,2,0,0.0
226747,2,0,0.0
226491,2,0,0.0
226350,8,0,0.0
225631,4,0,0.0
225590,4,0,0.0
224162,2,0,0.0
223603,4,0,0.0
223415,2,0,0.0
222723,4,0,0.0
221825,2,0,0.0
221198,4,0,0.0
220954,2,0,0.0
220630,1,0,0.0
220486,6,0,0.0
220068,2,0,0.0
219756,2,0,0.0
219723,2,0,0.0
219107,4,0,0.0
219064,1,0,0.0
218888,4,0,0.0
218851,1,0,0.0
218800,2,0,0.0
218553,5,0,0.0
218195,2,0,0.0
217938,1,0,0.0
217801,4,0,0.0
217617,2,0,0.0
217559,4,0,0.0
217531,4,0,0.0
216380,2,0,0.0
216199,1,0,0.0
215884,6,0,0.0
214289,1,0,0.0
213371,2,0,0.0
212744,1,0,0.0
212685,2,0,0.0
212382,10,0,0.0
212210,2,0,0.0
211819,2,0,0.0
211734,2,0,0.0
211310,2,0,0.0
211298,2,0,0.0
211277,4,0,0.0
211230,2,0,0.0
210488,2,0,0.0
210206,2,0,0.0
210173,2,0,0.0
210135,4,0,0.0
210065,2,0,0.0
209309,2,0,0.0
209176,3,0,0.0
208224,4,0,0.0
208070,2,0,0.0
207450,2,0,0.0
206848,6,0,0.0
206538,2,0,0.0
206309,5,0,0.0
205998,3,0,0.0
205484,2,0,0.0
205307,2,0,0.0
204950,2,0,0.0
204880,6,0,0.0
204397,2,0,0.0
204045,4,0,0.0
203360,2,0,0.0
203231,2,0,0.0
203120,2,0,0.0
202540,1,0,0.0
202338,5,0,0.0
202293,2,0,0.0
202262,2,0,0.0
202199,2,0,0.0
201557,2,0,0.0
201518,4,0,0.0
200737,2,0,0.0
200733,2,0,0.0
199907,6,0,0.0
199710,2,0,0.0
199364,2,0,0.0
199228,4,0,0.0
198630,2,0,0.0
198577,2,0,0.0
198523,11,0,195.0
198277,3,0,0.0
198017,4,0,0.0
197936,4,0,0.0
197766,6,0,0.0
197613,4,0,0.0
197304,2,0,0.0
197171,2,0,0.0
197150,2,0,0.0
197036,2,0,0.0
196835,2,0,0.0
196453,2,0,0.0
196318,2,0,0.0
196176,2,0,0.0
195976,2,0,0.0
195618,1,0,0.0
195347,1,0,0.0
195201,2,0,0.0
195123,2,0,0.0
194933,2,0,0.0
194404,2,0,0.0
193876,5,0,0.0
193821,11,0,0.0
192992,10,0,0.0
192209,4,0,0.0
191670,2,0,0.0
191648,6,0,0.0
191407,4,0,0.0
191175,5,0,0.0
190602,2,0,0.0
189362,2,0,0.0
189246,4,0,0.0
188871,2,0,0.0
188797,3,0,0.0
188675,2,0,0.0
188573,3,0,0.0
188381,2,0,0.0
188378,2,0,0.0
188252,2,0,0.0
187604,2,0,0.0
187049,4,0,0.0
187027,2,0,0.0
186054,2,0,0.0
185742,4,0,0.0
184990,2,0,0.0
184519,2,0,0.0
184433,4,0,0.0
184117,2,0,0.0
183926,5,0,0.0
183884,3,0,0.0
183679,4,0,0.0
183453,2,0,0.0
183375,3,0,0.0
182099,4,0,0.0
181331,2,0,0.0
181133,1,0,0.0
180702,2,0,0.0
180400,2,0,0.0
179355,2,0,0.0
179252,2,0,0.0
178376,1,0,0.0
178017,2,0,0.0
177877,1,0,0.0
177489,1,0,0.0
176559,2,0,0.0
176011,3,0,0.0
175436,2,0,0.0
173983,2,0,0.0
173675,4,0,0.0
173394,2,0,0.0
173044,4,0,0.0
172341,2,0,0.0
171835,9,0,0.0
171671,2,0,0.0
171641,4,0,0.0
171437,2,0,0.0
171412,2,0,0.0
170742,1,0,0.0
170592,2,0,0.0
170523,2,0,0.0
169730,4,0,0.0
169407,2,0,0.0
168743,5,0,0.0
168141,2,0,0.0
166581,4,0,0.0
165723,3,0,0.0
165294,4,0,0.0
164770,4,0,0.0
164232,1,0,0.0
163175,3,0,0.0
162927,3,0,0.0
162393,3,0,0.0
161819,2,0,0.0
161807,8,0,0.0
161097,2,0,0.0
160976,1,0,0.0
160856,2,0,0.0
160137,4,0,0.0
159934,1,0,0.0
159574,4,0,0.0
159560,4,0,0.0
159333,3,0,0.0
158945,2,0,0.0
158884,4,0,0.0
158074,2,0,0.0
157914,4,0,0.0
157074,4,0,0.0
156093,2,0,0.0
154910,3,0,0.0
154448,1,0,0.0
154358,2,0,0.0
154322,2,0,0.0
153620,2,0,0.0
153528,2,0,0.0
152719,4,0,0.0
152331,5,0,0.0
151800,2,0,0.0
151008,7,0,0.0
150911,2,0,0.0
150464,4,0,0.0
150456,3,0,0.0
150337,4,0,0.0
150238,3,0,0.0
149955,2,0,0.0
149922,2,0,0.0
149503,7,0,0.0
148898,2,0,0.0
148855,2,0,0.0
148595,2,0,0.0
147684,2,0,0.0
147672,5,0,0.0
147445,3,0,0.0
147439,2,0,0.0
147011,3,0,0.0
146656,2,0,0.0
145949,2,0,0.0
143890,2,0,0.0
143787,4,0,0.0
143766,2,0,0.0
143623,2,0,0.0
143308,4,0,0.0
143293,1,0,0.0
142404,4,0,0.0
141640,6,0,0.0
141274,2,0,0.0
141135,2,0,0.0
140623,2,0,0.0
140133,2,0,0.0
140132,7,0,0.0
139893,2,0,0.0
139750,2,0,0.0
139517,2,0,0.0
139259,1,0,0.0
138537,6,0,0.0
138483,2,0,0.0
137408,1,0,0.0
137157,2,0,0.0
136889,7,0,0.0
135937,2,0,0.0
135550,2,0,0.0
135152,4,0,0.0
134733,4,0,0.0
134664,1,0,0.0
133746,10,0,0.0
133339,3,0,0.0
133259,1,0,0.0
132835,2,0,0.0
132192,2,0,0.0
132111,1,0,0.0
130779,2,0,0.0
130316,7,0,742.0
130260,3,0,0.0
130168,2,0,0.0
129722,5,0,0.0
129535,3,0,0.0
129511,11,0,0.0
128841,2,0,0.0
128786,2,0,0.0
128644,2,0,0.0
128585,4,0,0.0
127771,11,0,5414.0
126590,2,0,0.0
126453,4,0,0.0
125769,4,0,0.0
125692,2,0,0.0
125445,2,0,0.0
124888,4,0,0.0
124154,2,0,0.0
123296,2,0,0.0
123188,2,0,0.0
123100,4,0,0.0
122932,4,0,0.0
122837,2,0,0.0
122400,2,0,0.0
122215,2,0,0.0
121618,1,0,0.0
120208,2,0,0.0
119649,2,0,0.0
119407,4,0,0.0
119208,2,0,0.0
118756,4,0,0.0
118281,6,0,0.0
117528,8,0,0.0
117509,2,0,0.0
117193,4,0,0.0
116598,4,0,0.0
116250,4,0,0.0
116150,2,0,0.0
115277,2,0,0.0
115076,11,0,418.0
114963,2,0,0.0
113704,2,0,0.0
113671,3,0,0.0
113521,4,0,0.0
113261,5,0,0.0
112884,1,0,0.0
112175,2,0,0.0
111998,2,0,0.0
111538,2,0,0.0
110722,2,0,0.0
110414,2,0,0.0
110112,2,0,0.0
110017,4,0,0.0
109429,2,0,0.0
109419,1,0,0.0
108178,4,0,0.0
106975,3,0,0.0
105829,2,0,0.0
105679,4,0,0.0
105115,4,0,0.0
104333,2,0,0.0
103954,2,0,0.0
103718,2,0,0.0
103131,2,0,0.0
102568,2,0,0.0
102433,1,0,0.0
102232,2,0,0.0
102032,2,0,0.0
100370,2,0,0.0
99051,1,0,0.0
98924,2,0,0.0
98855,2,0,0.0
98465,2,0,0.0
98373,6,0,0.0
98363,4,0,0.0
98102,3,0,0.0
98094,3,0,0.0
97410,2,0,0.0
97407,2,0,0.0
97151,2,0,0.0
96505,2,0,0.0
96452,2,0,0.0
96140,2,0,0.0
96108,2,0,0.0
96063,4,0,0.0
94530,3,0,0.0
94445,6,0,0.0
93909,4,0,0.0
93772,2,0,0.0
93650,1,0,0.0
93630,4,0,0.0
93460,2,0,0.0
93233,2,0,0.0
93118,1,0,0.0
93024,2,0,0.0
92888,2,0,0.0
91187,4,0,0.0
91114,2,0,0.0
90444,1,0,0.0
90246,2,0,0.0
90237,2,0,0.0
88210,4,0,0.0
87699,6,0,0.0
87617,2,0,0.0
87393,2,0,0.0
87202,1,0,0.0
87186,2,0,0.0
87126,2,0,0.0
86555,2,0,0.0
86524,2,0,0.0
86490,2,0,0.0
86409,7,0,0.0
86391,4,0,0.0
85908,5,0,0.0
85901,2,0,0.0
85675,2,0,0.0
84939,2,0,0.0
84814,2,0,0.0
84544,5,0,0.0
83018,1,0,0.0
82575,6,0,0.0
81697,2,0,0.0
81647,2,0,0.0
81333,2,0,0.0
80836,2,0,0.0
80635,1,0,0.0
79879,2,0,0.0
79818,1,0,0.0
79051,6,0,0.0
78680,1,0,0.0
78626,2,0,0.0
78203,4,0,0.0
76462,4,0,0.0
76287,2,0,0.0
75565,2,0,0.0
75227,6,0,0.0
74981,2,0,0.0
74910,4,0,0.0
74586,2,0,0.0
74150,1,0,0.0
73647,4,0,0.0
73454,2,0,0.0
73323,4,0,0.0
73196,2,0,0.0
72759,2,0,0.0
72547,6,0,0.0
72539,2,0,0.0
72501,4,0,0.0
70873,2,0,0.0
70638,2,0,0.0
70344,1,0,0.0
70126,2,0,0.0
70012,2,0,0.0
69817,4,0,0.0
69367,1,0,0.0
68880,2,0,0.0
68609,6,0,0.0
68415,2,0,0.0
68158,4,0,0.0
68001,3,0,0.0
67736,2,0,0.0
67189,2,0,0.0
66789,2,0,0.0
66504,2,0,0.0
66332,1,0,0.0
66222,2,0,0.0
65985,2,0,0.0
65731,4,0,0.0
65112,2,0,0.0
64707,2,0,0.0
64512,2,0,0.0
63923,2,0,0.0
63301,2,0,0.0
62871,2,0,0.0
62730,3,0,0.0
62161,6,0,0.0
61892,6,0,0.0
61414,2,0,0.0
61370,4,0,0.0
61252,3,0,0.0
60788,4,0,0.0
60022,6,0,0.0
59776,2,0,0.0
59112,2,0,0.0
59046,2,0,0.0
58960,1,0,0.0
58609,6,0,0.0
58406,2,0,0.0
58324,7,0,0.0
57669,4,0,0.0
57402,1,0,0.0
56833,4,0,0.0
56513,1,0,0.0
56180,1,0,0.0
54889,4,0,0.0
54152,4,0,0.0
53761,1,0,0.0
53465,8,0,0.0
52855,2,0,0.0
52571,4,0,0.0
52009,6,0,0.0
51753,3,0,0.0
51218,2,0,0.0
51101,2,0,0.0
50980,4,0,0.0
50414,1,0,0.0
49923,2,0,0.0
49524,1,0,0.0
49329,4,0,0.0
49111,3,0,0.0
48316,5,0,0.0
47432,4,0,0.0
47133,2,0,0.0
47037,2,0,0.0
46957,3,0,0.0
46898,2,0,0.0
46705,4,0,0.0
46374,2,0,0.0
45887,9,0,0.0
45776,2,0,0.0
45682,4,0,0.0
45642,1,0,0.0
45409,2,0,0.0
44736,2,0,0.0
43839,4,0,0.0
43243,4,0,0.0
42996,2,0,0.0
42631,4,0,0.0
41530,2,0,0.0
41435,2,0,0.0
41097,2,0,0.0
40141,2,0,0.0
39857,4,0,0.0
38177,2,0,0.0
36737,4,0,0.0
36609,2,0,0.0
35833,1,0,0.0
35726,2,0,0.0
34827,2,0,0.0
34587,6,0,0.0
34205,1,0,0.0
34117,1,0,0.0
33994,3,0,0.0
33788,2,0,0.0
33033,1,0,0.0
32501,2,0,0.0
32285,4,0,0.0
32241,3,0,0.0
32026,2,0,0.0
31437,2,0,0.0
30434,4,0,0.0
30432,2,0,0.0
30207,3,0,0.0
29951,8,0,0.0
29948,4,0,0.0
29912,2,0,0.0
29361,2,0,0.0
28752,2,0,0.0
28570,1,0,0.0
28251,2,0,0.0
27966,4,0,0.0
27285,3,0,0.0
26725,4,0,0.0
26037,2,0,0.0
25648,4,0,0.0
25199,2,0,0.0
24378,4,0,0.0
23545,2,0,0.0
23185,2,0,0.0
22907,2,0,0.0
22445,1,0,0.0
22098,3,0,0.0
20929,2,0,0.0
20582,2,0,0.0
20516,2,0,0.0
19709,2,0,0.0
19223,3,0,0.0
18534,4,0,0.0
18428,4,0,0.0
18295,4,0,0.0
18266,2,0,0.0
18184,2,0,0.0
18058,1,0,0.0
18008,2,0,0.0
17984,2,0,0.0
17822,2,0,0.0
17590,2,0,0.0
17064,6,0,0.0
16339,10,0,0.0
15991,4,0,0.0
15223,2,0,0.0
14960,4,0,0.0
14211,4,0,0.0
14085,2,0,0.0
13778,4,0,0.0
13665,2,0,0.0
13656,5,0,0.0
13264,2,0,0.0
13048,2,0,0.0
12347,3,0,0.0
11954,2,0,0.0
10640,2,0,0.0
10447,2,0,0.0
10035,2,0,0.0
9447,1,0,0.0
9377,2,0,0.0
9261,2,0,0.0
9189,1,0,0.0
7965,4,0,0.0
7550,2,0,0.0
6889,2,0,0.0
6706,2,0,0.0
6648,4,0,0.0
6060,2,0,0.0
4956,2,0,0.0
4369,2,0,0.0
4225,2,0,0.0
3860,4,0,0.0
3193,4,0,0.0
3045,1,0,0.0
2259,4,0,0.0
2106,4,0,0.0
1938,2,0,0.0
1749,1,0,0.0
1256,4,0,0.0
1209,2,0,0.0
752,1,0,0.0
715,2,0,0.0
673,3,0,0.0
336196,4,0,0.0
326248,5,0,0.0
307952,2,0,0.0
281459,2,0,0.0
278255,1,0,0.0
266933,4,0,0.0
258782,2,0,0.0
252915,4,0,0.0
245744,2,0,0.0
227182,1,0,0.0
216806,2,0,0.0
199299,2,0,0.0
162890,4,0,0.0
108416,1,0,0.0
99535,3,0,0.0
85371,1,0,0.0
50804,1,0,0.0
31075,2,0,0.0
336023,9,0,0.0
335404,11,0,307.0
334519,2,0,0.0
333810,2,0,0.0
333779,1,0,0.0
333584,1,0,0.0
333241,4,0,0.0
333230,3,0,0.0
333158,4,0,0.0
333125,3,0,0.0
331179,1,0,0.0
330790,7,0,0.0
328159,2,0,0.0
327421,1,0,0.0
327306,1,0,0.0
326724,1,0,0.0
324725,2,0,0.0
322766,2,0,0.0
322535,2,0,0.0
320053,4,0,0.0
318993,6,0,0.0
318553,4,0,0.0
317602,3,0,0.0
317331,5,0,0.0
316564,1,0,0.0
315853,1,0,0.0
315401,2,0,0.0
314724,2,0,0.0
314051,2,0,0.0
313718,1,0,0.0
313421,1,0,0.0
312614,2,0,0.0
312120,8,0,0.0
311723,4,0,0.0
310758,3,0,0.0
310316,10,0,0.0
306612,2,0,0.0
306289,1,0,0.0
306195,10,0,0.0
305385,2,0,0.0
303213,2,0,0.0
301800,2,0,0.0
301673,2,0,0.0
301393,8,0,0.0
301050,3,0,0.0
300906,2,0,0.0
300238,2,0,0.0
300165,2,0,0.0
300021,2,0,0.0
298705,4,0,0.0
297636,3,0,0.0
297043,2,0,0.0
296957,1,0,0.0
296423,2,0,0.0
296223,2,0,0.0
296071,3,0,0.0
295771,2,0,0.0
295509,3,0,0.0
295206,3,0,0.0
292294,1,0,0.0
291970,11,0,0.0
291754,1,0,0.0
290675,2,0,0.0
290083,1,0,0.0
289281,1,0,0.0
287884,3,0,0.0
287414,3,0,0.0
285709,2,0,0.0
285411,1,0,0.0
284194,2,0,0.0
283735,2,0,0.0
282251,2,0,0.0
281734,11,0,0.0
279883,2,0,0.0
278491,1,0,0.0
278127,3,0,0.0
277891,3,0,0.0
277406,3,0,0.0
274051,2,0,0.0
273809,2,0,0.0
273806,1,0,0.0
273633,1,0,0.0
273401,2,0,0.0
272938,6,0,0.0
272909,2,0,0.0
272683,2,0,0.0
272260,1,0,0.0
270042,1,0,0.0
269676,2,0,0.0
269348,1,0,0.0
266953,1,0,0.0
266666,1,0,0.0
266425,3,0,0.0
265516,2,0,0.0
265003,2,0,0.0
262779,2,0,0.0
262664,1,0,0.0
262130,2,0,0.0
260956,1,0,0.0
260158,2,0,0.0
260056,6,0,0.0
259977,1,0,0.0
258687,2,0,0.0
258268,1,0,0.0
258171,2,0,0.0
258123,1,0,0.0
257975,1,0,0.0
235941,2,0,0.0
257384,1,0,0.0
257348,4,0,0.0
257250,3,0,0.0
257182,3,0,0.0
257146,1,0,0.0
257139,3,0,0.0
256934,3,0,0.0
256699,3,0,0.0
256440,2,0,0.0
253227,1,0,0.0
253110,1,0,0.0
252086,2,0,0.0
251085,2,0,0.0
250370,2,0,0.0
249761,1,0,0.0
248768,4,0,0.0
247499,1,0,0.0
245562,2,0,0.0
245306,1,0,0.0
244371,2,0,0.0
243689,2,0,0.0
242941,4,0,0.0
242304,1,0,0.0
242020,1,0,0.0
238566,1,0,0.0
238118,1,0,0.0
234026,2,0,0.0
233093,11,0,0.0
232433,4,0,0.0
232202,2,0,0.0
232201,5,0,0.0
231698,2,0,0.0
230594,3,0,0.0
229890,1,0,0.0
229119,1,0,0.0
228595,1,0,0.0
228478,2,0,0.0
228282,2,0,0.0
228094,3,0,0.0
227803,6,0,0.0
227271,4,0,0.0
227222,1,0,0.0
227138,1,0,0.0
226566,2,0,0.0
225232,4,0,0.0
225156,1,0,0.0
224777,8,0,0.0
224425,5,0,0.0
209908,1,0,0.0
223652,1,0,0.0
222573,2,0,0.0
221501,1,0,0.0
221211,5,0,0.0
220977,5,0,0.0
220043,4,0,0.0
219848,3,0,0.0
217036,2,0,0.0
216401,2,0,0.0
215082,1,0,0.0
214964,2,0,0.0
212791,2,0,0.0
212707,2,0,0.0
211763,1,0,0.0
211532,2,0,0.0
209748,1,0,0.0
208801,5,0,0.0
205473,4,0,0.0
204715,2,0,0.0
204245,1,0,0.0
203419,2,0,0.0
202035,1,0,0.0
201481,2,0,0.0
201410,2,0,0.0
200780,2,0,0.0
200540,2,0,0.0
200527,6,0,0.0
200265,2,0,0.0
200210,1,0,0.0
199201,6,0,0.0
197668,2,0,0.0
197574,3,0,0.0
197096,2,0,0.0
196653,2,0,0.0
196078,2,0,0.0
195917,2,0,0.0
195832,2,0,0.0
193932,2,0,0.0
190178,1,0,0.0
190074,3,0,0.0
188627,7,0,0.0
188129,4,0,0.0
186995,4,0,0.0
186765,1,0,0.0
181624,1,0,0.0
183950,1,0,0.0
183584,1,0,0.0
182889,3,0,0.0
180370,6,0,0.0
179491,5,0,0.0
178273,2,0,0.0
177465,1,0,0.0
175805,2,0,0.0
175460,3,0,0.0
171903,2,0,0.0
171367,3,0,0.0
168872,2,0,0.0
167462,5,0,0.0
167261,4,0,0.0
166947,2,0,0.0
163922,1,0,0.0
162514,1,0,0.0
161976,2,0,0.0
161309,1,0,0.0
160127,2,0,0.0
157550,1,0,0.0
157528,2,0,0.0
156308,4,0,0.0
156113,2,0,0.0
155063,1,0,0.0
154558,11,0,0.0
153913,3,0,0.0
145290,2,0,0.0
153641,5,0,0.0
151763,1,0,0.0
150292,2,0,0.0
150185,2,0,0.0
149676,10,0,0.0
149259,2,0,0.0
147868,3,0,0.0
147292,2,0,0.0
147196,2,0,0.0
146962,2,0,0.0
144497,3,0,0.0
144448,2,0,0.0
143492,7,0,0.0
141504,11,0,0.0
140616,1,0,0.0
140231,2,0,0.0
139814,4,0,0.0
139248,2,0,0.0
138363,2,0,0.0
137755,2,0,0.0
135886,2,0,0.0
135373,3,0,0.0
129466,2,0,0.0
134991,1,0,0.0
134934,5,0,0.0
134195,1,0,0.0
132899,1,0,0.0
131213,3,0,0.0
131164,1,0,0.0
130318,1,0,0.0
130270,2,0,0.0
129356,2,0,0.0
129232,4,0,0.0
128860,1,0,0.0
128175,1,0,0.0
127578,1,0,0.0
127439,2,0,0.0
127148,2,0,0.0
125892,2,0,0.0
124787,3,0,0.0
124062,8,0,0.0
123159,3,0,0.0
121533,3,0,0.0
120204,1,0,0.0
119328,1,0,0.0
118718,4,0,0.0
118537,1,0,0.0
116107,3,0,0.0
114678,2,0,0.0
114229,9,0,0.0
114200,1,0,0.0
113184,1,0,0.0
111927,2,0,0.0
110510,8,0,0.0
109168,2,0,0.0
108768,1,0,0.0
107563,2,0,0.0
105645,4,0,0.0
104879,2,0,0.0
103635,2,0,0.0
102465,2,0,0.0
101975,1,0,0.0
101650,5,0,0.0
101090,4,0,0.0
100199,6,0,0.0
99501,1,0,0.0
99294,1,0,0.0
98992,2,0,0.0
98970,1,0,0.0
97908,1,0,0.0
97358,2,0,0.0
96264,2,0,0.0
93888,1,0,0.0
93454,1,0,0.0
92312,3,0,0.0
89849,1,0,0.0
87560,1,0,0.0
87482,8,0,0.0
85792,1,0,0.0
85554,1,0,0.0
85301,2,0,0.0
84464,3,0,0.0
84019,1,0,0.0
78215,2,0,0.0
83676,2,0,0.0
83470,2,0,0.0
81274,2,0,0.0
80347,1,0,0.0
80289,3,0,0.0
80090,2,0,0.0
79615,1,0,0.0
77479,2,0,0.0
76769,5,0,0.0
76189,1,0,0.0
75958,2,0,0.0
75748,2,0,0.0
75454,3,0,0.0
73994,3,0,0.0
73557,1,0,0.0
73330,1,0,0.0
72649,1,0,0.0
69030,2,0,0.0
68343,1,0,0.0
