Node,Kcores,Participated,Avg_Cascade_Size
299488,26,0,0.0
299481,112,0,0.0
299351,64,336,0.0
298760,87,9,0.0
298741,57,0,0.0
298286,87,47,0.0
298192,28,0,0.0
298019,112,1,0.0
297939,93,0,0.0
297753,107,1,0.0
297749,24,0,0.0
297402,25,0,0.0
297196,112,0,0.0
296942,38,19,0.0
296485,65,0,0.0
296092,36,0,0.0
296086,18,0,0.0
295673,7,0,0.0
295226,54,0,0.0
295214,20,0,0.0
295168,103,0,0.0
294465,112,0,0.0
294358,102,0,0.0
292729,49,0,0.0
292631,87,0,0.0
292554,71,18,0.0
292258,112,119,830.5
292175,2,3,0.0
292114,103,0,0.0
291918,85,0,0.0
291336,9,0,0.0
291287,103,0,0.0
290022,28,0,0.0
289156,10,0,0.0
287610,22,0,0.0
287453,14,0,0.0
287433,112,134,501.25
286947,11,5,0.0
286863,35,0,0.0
286278,48,0,0.0
286171,77,0,0.0
286170,35,0,0.0
285910,8,0,0.0
285515,18,0,0.0
285376,15,0,0.0
284697,59,0,0.0
284233,107,15,0.0
284070,87,0,0.0
283093,67,0,0.0
282248,63,0,0.0
281939,12,0,0.0
281818,57,7,0.0
281485,18,0,0.0
281419,4,0,0.0
280254,59,0,0.0
280075,42,0,0.0
279954,28,0,0.0
279306,28,0,0.0
279060,42,0,0.0
278972,10,0,0.0
278783,79,0,0.0
278382,33,0,0.0
278211,21,0,0.0
277286,48,0,0.0
276158,14,0,0.0
275477,54,0,0.0
275183,8,0,0.0
275122,2,0,0.0
274833,32,0,0.0
274581,32,0,0.0
274363,12,0,0.0
273947,10,12,0.0
273942,112,16,0.0
273531,47,0,0.0
273360,4,0,0.0
273301,5,0,0.0
273263,5,0,0.0
272877,23,0,0.0
272553,34,0,0.0
272118,50,15,0.0
271719,77,21,0.0
270640,3,0,0.0
270322,94,1,0.0
269747,11,4,0.0
269549,112,41,1638.6666666666667
268440,76,0,0.0
268179,38,0,0.0
267787,53,0,0.0
266835,9,0,0.0
266369,73,0,0.0
266355,112,66,0.0
266262,37,0,0.0
266106,16,285,0.0
265677,2,0,0.0
265301,31,0,0.0
265221,43,0,0.0
264401,8,0,0.0
264345,8,0,0.0
263398,100,42,0.0
263139,12,0,0.0
262665,17,0,0.0
260716,62,0,0.0
260705,30,0,0.0
259781,15,0,0.0
259483,12,0,0.0
259247,58,20,0.0
258008,40,0,0.0
257994,29,0,0.0
257873,28,0,0.0
257805,18,0,0.0
257765,2,0,0.0
257696,112,142,450.75
257520,55,0,0.0
257193,91,2,0.0
257001,106,54,0.0
256970,23,0,0.0
256513,65,0,0.0
256025,38,0,0.0
255985,28,0,0.0
255034,1,7,0.0
254929,30,0,0.0
254601,40,0,0.0
254512,64,2,0.0
253926,12,0,0.0
253593,103,0,0.0
253331,87,0,0.0
253206,18,0,0.0
252628,44,0,0.0
252474,87,0,0.0
251530,30,0,0.0
251296,29,0,0.0
251269,32,0,0.0
250989,16,0,0.0
250751,44,0,0.0
250727,58,11,0.0
250715,15,0,0.0
250087,20,0,0.0
249518,50,0,0.0
249371,76,0,0.0
249366,60,0,0.0
249232,4,0,0.0
249052,74,1,0.0
248897,47,1,0.0
248655,44,0,0.0
247871,44,0,0.0
246569,59,0,0.0
246250,34,0,0.0
246045,15,0,0.0
245937,6,0,0.0
245603,26,0,0.0
245576,53,0,0.0
245126,18,0,0.0
244462,68,0,0.0
244109,57,1,0.0
243626,74,0,0.0
243358,8,0,0.0
243127,57,2,0.0
242300,112,179,0.0
242251,6,0,0.0
241490,12,0,0.0
241256,11,0,0.0
241067,24,13,0.0
241023,59,0,0.0
240822,46,0,0.0
239956,10,0,0.0
239318,29,0,0.0
238630,61,0,0.0
238486,37,1,0.0
238480,22,0,0.0
237307,34,0,0.0
237080,2,0,0.0
236977,33,0,0.0
236531,23,0,0.0
235630,22,0,0.0
235564,112,211,0.0
235024,56,0,0.0
233780,6,1,0.0
233686,20,0,0.0
232798,26,0,0.0
232157,14,0,0.0
231954,66,5,0.0
231600,17,0,0.0
231431,18,0,0.0
231081,78,11,0.0
231044,50,0,0.0
230070,13,0,0.0
229669,14,0,0.0
229665,23,0,0.0
229608,23,0,0.0
229030,9,0,0.0
228903,75,0,0.0
228042,14,0,0.0
227199,27,0,0.0
226747,57,0,0.0
226491,17,0,0.0
226350,54,0,0.0
225631,34,0,0.0
225590,35,0,0.0
224162,47,0,0.0
223603,70,0,0.0
223415,25,0,0.0
222723,37,0,0.0
221825,2,0,0.0
221198,39,0,0.0
220954,33,0,0.0
220630,4,1,0.0
220486,50,0,0.0
220068,59,18,0.0
219756,30,0,0.0
219723,6,0,0.0
219107,34,0,0.0
219064,2,0,0.0
218888,42,0,0.0
218851,3,0,0.0
218800,12,0,0.0
218553,49,0,0.0
218195,12,0,0.0
217938,1,0,0.0
217801,59,0,0.0
217617,48,0,0.0
217559,81,68,0.0
217531,36,0,0.0
216380,32,20,0.0
216199,1,69,0.0
215884,39,0,0.0
214289,55,0,0.0
213371,8,0,0.0
212744,76,2,0.0
212685,57,0,0.0
212382,112,194,518.0
212210,36,0,0.0
211819,34,0,0.0
211734,28,0,0.0
211310,33,0,0.0
211298,34,0,0.0
211277,39,0,0.0
211230,59,0,0.0
210488,49,0,0.0
210206,7,6,0.0
210173,26,1,0.0
210135,31,0,0.0
210065,49,6,0.0
209309,55,1,0.0
209176,75,0,0.0
208224,21,1,0.0
208070,54,72,0.0
207450,38,0,0.0
206848,53,0,0.0
206538,16,0,0.0
206309,56,0,0.0
205998,58,0,0.0
205484,60,0,0.0
205307,42,0,0.0
204950,21,1,0.0
204880,103,0,0.0
204397,4,0,0.0
204045,54,0,0.0
203360,16,0,0.0
203231,6,0,0.0
203120,36,0,0.0
202540,13,24,0.0
202338,67,0,0.0
202293,38,0,0.0
202262,73,14,0.0
202199,39,0,0.0
201557,4,0,0.0
201518,86,59,0.0
200737,51,0,0.0
200733,32,0,0.0
199907,77,0,0.0
199710,57,0,0.0
199364,13,0,0.0
199228,42,0,0.0
198630,31,0,0.0
198577,30,0,0.0
198523,112,92,2504.0
198277,29,0,0.0
198017,45,0,0.0
197936,20,0,0.0
197766,112,266,446.0
197613,44,0,0.0
197304,34,0,0.0
197171,59,0,0.0
197150,28,19,0.0
197036,37,0,0.0
196835,21,0,0.0
196453,14,0,0.0
196318,27,0,0.0
196176,12,0,0.0
195976,7,0,0.0
195618,61,0,0.0
195347,54,0,0.0
195201,23,0,0.0
195123,10,0,0.0
194933,18,1,0.0
194404,37,1,0.0
193876,77,12,0.0
193821,112,152,770.875
192992,112,226,503.2
192209,67,0,0.0
191670,2,0,0.0
191648,77,0,0.0
191407,26,0,0.0
191175,112,6,0.0
190602,38,3,0.0
189362,4,0,0.0
189246,50,0,0.0
188871,60,0,0.0
188797,58,0,0.0
188675,20,0,0.0
188573,20,0,0.0
188381,60,3,0.0
188378,21,0,0.0
188252,24,0,0.0
187604,57,15,0.0
187049,39,472,0.0
187027,8,8,0.0
186054,6,0,0.0
185742,54,1,0.0
184990,17,0,0.0
184519,45,0,0.0
184433,57,0,0.0
184117,58,0,0.0
183926,81,2,0.0
183884,29,0,0.0
183679,54,0,0.0
183453,6,0,0.0
183375,50,0,0.0
182099,79,0,0.0
181331,5,0,0.0
181133,4,0,0.0
180702,16,0,0.0
180400,24,0,0.0
179355,42,0,0.0
179252,26,0,0.0
178376,29,0,0.0
178017,36,0,0.0
177877,8,0,0.0
177489,6,0,0.0
176559,23,0,0.0
176011,34,6,0.0
175436,20,0,0.0
173983,43,0,0.0
173675,49,0,0.0
173394,2,0,0.0
173044,50,20,0.0
172341,13,0,0.0
171835,107,7,0.0
171671,67,0,0.0
171641,51,0,0.0
171437,4,0,0.0
171412,74,0,0.0
170742,2,4,0.0
170592,4,0,0.0
170523,18,0,0.0
169730,27,0,0.0
169407,14,0,0.0
168743,49,0,0.0
168141,52,0,0.0
166581,14,0,0.0
165723,54,26,0.0
165294,57,0,0.0
164770,54,2,0.0
164232,3,0,0.0
163175,92,242,0.0
162927,14,0,0.0
162393,58,0,0.0
161819,2,0,0.0
161807,112,206,416.75
161097,17,0,0.0
160976,5,0,0.0
160856,6,0,0.0
160137,46,0,0.0
159934,17,28,0.0
159574,23,0,0.0
159560,58,0,0.0
159333,103,1,0.0
158945,12,0,0.0
158884,66,0,0.0
158074,12,0,0.0
157914,53,0,0.0
157074,11,0,0.0
156093,10,1,0.0
154910,73,0,0.0
154448,32,0,0.0
154358,52,0,0.0
154322,64,0,0.0
153620,20,15,0.0
153528,34,0,0.0
152719,29,0,0.0
152331,112,218,342.8333333333333
151800,22,0,0.0
151008,112,22,0.0
150911,25,0,0.0
150464,26,0,0.0
150456,39,0,0.0
150337,57,0,0.0
150238,20,0,0.0
149955,35,1,0.0
149922,20,0,0.0
149503,57,1,0.0
148898,41,0,0.0
148855,5,0,0.0
148595,39,0,0.0
147684,11,0,0.0
147672,47,0,0.0
147445,32,0,0.0
147439,54,0,0.0
147011,17,0,0.0
146656,6,0,0.0
145949,36,0,0.0
143890,20,0,0.0
143787,60,0,0.0
143766,36,0,0.0
143623,32,1,0.0
143308,53,0,0.0
143293,19,0,0.0
142404,34,0,0.0
141640,61,3,0.0
141274,47,0,0.0
141135,56,0,0.0
140623,22,0,0.0
140133,4,0,0.0
140132,98,36,0.0
139893,12,12,0.0
139750,8,0,0.0
139517,27,0,0.0
139259,55,0,0.0
138537,91,1,0.0
138483,16,0,0.0
137408,28,0,0.0
137157,73,0,0.0
136889,107,1,0.0
135937,4,0,0.0
135550,28,0,0.0
135152,32,0,0.0
134733,50,0,0.0
134664,47,0,0.0
133746,112,97,1397.0
133339,57,3,0.0
133259,37,0,0.0
132835,18,0,0.0
132192,43,0,0.0
132111,1,0,0.0
130779,58,0,0.0
130316,112,140,1003.0
130260,57,6,0.0
130168,2,0,0.0
129722,63,2,0.0
129535,59,16,0.0
129511,112,102,1826.4166666666667
128841,22,0,0.0
128786,49,0,0.0
128644,28,0,0.0
128585,40,0,0.0
127771,112,163,1217.0
126590,18,0,0.0
126453,48,0,0.0
125769,94,4,0.0
125692,28,1,0.0
125445,21,0,0.0
124888,34,79,0.0
124154,16,0,0.0
123296,51,0,0.0
123188,54,0,0.0
123100,44,0,0.0
122932,40,0,0.0
122837,20,0,0.0
122400,44,0,0.0
122215,52,0,0.0
121618,40,47,0.0
120208,2,0,0.0
119649,19,0,0.0
119407,60,0,0.0
119208,33,0,0.0
118756,48,0,0.0
118281,53,0,0.0
117528,107,127,0.0
117509,44,0,0.0
117193,16,0,0.0
116598,19,0,0.0
116250,27,0,0.0
116150,42,0,0.0
115277,12,0,0.0
115076,112,138,662.0
114963,33,0,0.0
113704,57,0,0.0
113671,84,16,0.0
113521,65,0,0.0
113261,71,6,0.0
112884,53,0,0.0
112175,44,0,0.0
111998,12,0,0.0
111538,53,0,0.0
110722,33,0,0.0
110414,10,0,0.0
110112,39,0,0.0
110017,106,2,0.0
109429,53,0,0.0
109419,2,1,0.0
108178,26,0,0.0
106975,60,8,0.0
105829,9,0,0.0
105679,42,0,0.0
105115,39,0,0.0
104333,2,0,0.0
103954,14,0,0.0
103718,12,0,0.0
103131,6,0,0.0
102568,38,0,0.0
102433,57,0,0.0
102232,38,38,0.0
102032,15,0,0.0
100370,10,0,0.0
99051,8,0,0.0
98924,53,0,0.0
98855,26,0,0.0
98465,32,3,0.0
98373,32,0,0.0
98363,62,6,0.0
98102,103,1,0.0
98094,23,0,0.0
97410,2,0,0.0
97407,57,0,0.0
97151,52,0,0.0
96505,28,0,0.0
96452,27,0,0.0
96140,40,0,0.0
96108,47,0,0.0
96063,52,0,0.0
94530,87,0,0.0
94445,67,0,0.0
93909,49,0,0.0
93772,6,0,0.0
93650,29,13,0.0
93630,44,0,0.0
93460,30,0,0.0
93233,6,0,0.0
93118,16,0,0.0
93024,8,0,0.0
92888,30,0,0.0
91187,44,0,0.0
91114,2,0,0.0
90444,19,1,0.0
90246,54,0,0.0
90237,54,0,0.0
88210,35,3,0.0
87699,50,0,0.0
87617,27,0,0.0
87393,33,32,0.0
87202,60,10,0.0
87186,46,0,0.0
87126,40,0,0.0
86555,48,0,0.0
86524,21,0,0.0
86490,12,0,0.0
86409,58,0,0.0
86391,56,0,0.0
85908,56,4,0.0
85901,23,0,0.0
85675,54,0,0.0
84939,73,0,0.0
84814,58,0,0.0
84544,103,29,0.0
83018,1,0,0.0
82575,55,0,0.0
81697,43,0,0.0
81647,11,0,0.0
81333,8,0,0.0
80836,44,0,0.0
80635,9,25,0.0
79879,20,0,0.0
79818,2,0,0.0
79051,112,425,2561.6666666666665
78680,19,0,0.0
78626,60,0,0.0
78203,16,0,0.0
76462,24,0,0.0
76287,34,0,0.0
75565,26,0,0.0
75227,58,0,0.0
74981,2,0,0.0
74910,65,1,0.0
74586,4,0,0.0
74150,38,1,0.0
73647,45,0,0.0
73454,2,0,0.0
73323,44,0,0.0
73196,16,0,0.0
72759,23,0,0.0
72547,82,0,0.0
72539,41,0,0.0
72501,45,0,0.0
70873,15,0,0.0
70638,4,0,0.0
70344,24,11,0.0
70126,54,0,0.0
70012,37,0,0.0
69817,35,0,0.0
69367,1,36,0.0
68880,16,0,0.0
68609,37,0,0.0
68415,62,0,0.0
68158,61,0,0.0
68001,20,1,0.0
67736,48,0,0.0
67189,57,0,0.0
66789,10,0,0.0
66504,27,0,0.0
66332,26,0,0.0
66222,8,0,0.0
65985,50,0,0.0
65731,18,0,0.0
65112,18,0,0.0
64707,55,0,0.0
64512,73,1,0.0
63923,20,0,0.0
63301,6,0,0.0
62871,43,0,0.0
62730,55,0,0.0
62161,100,73,0.0
61892,61,60,0.0
61414,12,0,0.0
61370,26,0,0.0
61252,47,1,0.0
60788,34,0,0.0
60022,60,1,0.0
59776,28,0,0.0
59112,36,12,0.0
59046,33,0,0.0
58960,17,1,0.0
58609,16,0,0.0
58406,31,0,0.0
58324,112,296,2467.0
57669,49,0,0.0
57402,1,0,0.0
56833,63,33,0.0
56513,1,0,0.0
56180,10,0,0.0
54889,5,0,0.0
54152,103,13,0.0
53761,4,0,0.0
53465,57,0,0.0
52855,53,5,0.0
52571,20,1,0.0
52009,49,0,0.0
51753,64,0,0.0
51218,2,0,0.0
51101,46,0,0.0
50980,70,0,0.0
50414,4,75,0.0
49923,28,0,0.0
49524,2,0,0.0
49329,46,0,0.0
49111,41,0,0.0
48316,81,0,0.0
47432,58,0,0.0
47133,32,0,0.0
47037,58,0,0.0
46957,17,0,0.0
46898,47,0,0.0
46705,35,0,0.0
46374,21,0,0.0
45887,112,12,2256.5
45776,17,0,0.0
45682,107,0,0.0
45642,1,0,0.0
45409,34,0,0.0
44736,2,0,0.0
43839,41,0,0.0
43243,25,0,0.0
42996,68,0,0.0
42631,38,0,0.0
41530,22,0,0.0
41435,19,0,0.0
41097,47,0,0.0
40141,5,0,0.0
39857,52,0,0.0
38177,48,15,0.0
36737,32,0,0.0
36609,2,0,0.0
35833,52,25,0.0
35726,7,0,0.0
34827,59,0,0.0
34587,61,0,0.0
34205,60,8,0.0
34117,3,0,0.0
33994,65,23,0.0
33788,43,0,0.0
33033,19,337,0.0
32501,33,0,0.0
32285,32,0,0.0
32241,100,41,0.0
32026,8,19,0.0
31437,42,0,0.0
30434,31,0,0.0
30432,47,0,0.0
30207,25,0,0.0
29951,112,14,0.0
29948,112,20,0.0
29912,27,0,0.0
29361,20,0,0.0
28752,46,0,0.0
28570,4,0,0.0
28251,69,0,0.0
27966,33,0,0.0
27285,23,28,0.0
26725,60,0,0.0
26037,36,0,0.0
25648,74,2,0.0
25199,20,0,0.0
24378,30,10,0.0
23545,6,0,0.0
23185,50,1,0.0
22907,47,0,0.0
22445,7,0,0.0
22098,39,0,0.0
20929,42,0,0.0
20582,27,0,0.0
20516,15,0,0.0
19709,4,0,0.0
19223,74,0,0.0
18534,16,0,0.0
18428,34,0,0.0
18295,48,0,0.0
18266,49,0,0.0
18184,24,0,0.0
18058,1,0,0.0
18008,32,0,0.0
17984,10,0,0.0
17822,32,0,0.0
17590,5,0,0.0
17064,76,112,0.0
16339,112,285,1407.3333333333333
15991,91,0,0.0
15223,42,0,0.0
14960,73,0,0.0
14211,107,27,0.0
14085,31,0,0.0
13778,51,0,0.0
13665,44,0,0.0
13656,79,0,0.0
13264,49,0,0.0
13048,58,0,0.0
12347,43,0,0.0
11954,23,0,0.0
10640,20,0,0.0
10447,81,36,0.0
10035,12,0,0.0
9447,37,0,0.0
9377,30,0,0.0
9261,54,0,0.0
9189,61,32,0.0
7965,36,0,0.0
7550,15,30,0.0
6889,2,0,0.0
6706,9,0,0.0
6648,49,111,0.0
6060,28,0,0.0
4956,10,2,0.0
4369,20,0,0.0
4225,2,0,0.0
3860,49,0,0.0
3193,30,0,0.0
3045,7,12,0.0
2259,58,0,0.0
2106,50,0,0.0
1938,51,0,0.0
1749,3,12,0.0
1256,99,102,0.0
1209,16,0,0.0
752,1,0,0.0
715,34,0,0.0
673,77,0,0.0
336196,20,8,0.0
326248,86,0,0.0
307952,2,0,0.0
281459,43,0,0.0
278255,4,0,0.0
266933,87,0,0.0
258782,2,0,0.0
252915,33,0,0.0
245744,18,3,0.0
227182,11,3,0.0
216806,4,0,0.0
199299,23,1,0.0
162890,20,4,0.0
108416,10,8,0.0
99535,22,0,0.0
85371,1,0,0.0
50804,10,0,0.0
31075,32,0,0.0
336023,64,2,0.0
335404,112,221,498.0
334519,40,0,0.0
333810,103,0,0.0
333779,4,0,0.0
333584,100,44,0.0
333241,55,0,0.0
333230,53,0,0.0
333158,90,0,0.0
333125,37,0,0.0
331179,6,0,0.0
330790,97,0,0.0
328159,16,0,0.0
327421,16,48,0.0
327306,55,12,0.0
326724,85,3,0.0
324725,11,0,0.0
322766,2,0,0.0
322535,46,0,0.0
320053,23,0,0.0
318993,107,381,499.0
318553,64,0,0.0
317602,29,0,0.0
317331,102,0,0.0
316564,39,0,0.0
315853,33,14,0.0
315401,16,0,0.0
314724,2,0,0.0
314051,36,0,0.0
313718,28,0,0.0
313421,19,1,0.0
312614,44,23,0.0
312120,112,12,0.0
311723,20,259,0.0
310758,112,0,0.0
310316,112,233,1742.6363636363637
306612,2,0,0.0
306289,46,0,0.0
306195,112,278,420.2857142857143
305385,89,15,0.0
303213,97,4,0.0
301800,10,0,0.0
301673,25,1,0.0
301393,107,0,0.0
301050,112,0,0.0
300906,17,5,0.0
300238,52,0,0.0
300165,15,0,0.0
300021,26,0,0.0
298705,112,308,0.0
297636,112,1,0.0
297043,8,0,0.0
296957,43,0,0.0
296423,88,5,0.0
296223,57,2,0.0
296071,76,0,0.0
295771,36,0,0.0
295509,103,0,0.0
295206,106,0,0.0
292294,1,0,0.0
291970,112,444,793.75
291754,51,0,0.0
290675,6,0,0.0
290083,48,8,0.0
289281,49,0,0.0
287884,112,66,989.0
287414,96,0,0.0
285709,6,0,0.0
285411,8,0,0.0
284194,53,0,0.0
283735,2,0,0.0
282251,16,0,0.0
281734,112,234,512.4285714285714
279883,112,0,0.0
278491,70,0,0.0
278127,107,96,0.0
277891,112,173,0.0
277406,7,0,0.0
274051,79,10,0.0
273809,25,0,0.0
273806,1,0,0.0
273633,13,0,0.0
273401,28,0,0.0
272938,112,0,0.0
272909,61,0,0.0
272683,6,0,0.0
272260,2,0,0.0
270042,18,0,0.0
269676,39,0,0.0
269348,15,0,0.0
266953,22,0,0.0
266666,108,0,0.0
266425,91,19,0.0
265516,8,0,0.0
265003,37,0,0.0
262779,71,2,0.0
262664,1,0,0.0
262130,112,0,0.0
260956,24,0,0.0
260158,45,0,0.0
260056,90,37,0.0
259977,3,0,0.0
258687,2,0,0.0
258268,8,0,0.0
258171,29,0,0.0
258123,8,0,0.0
257975,21,0,0.0
235941,8,0,0.0
257384,11,36,0.0
257348,112,1,0.0
257250,26,0,0.0
257182,23,0,0.0
257146,28,17,0.0
257139,92,0,0.0
256934,13,0,0.0
256699,103,1,0.0
256440,2,0,0.0
253227,17,0,0.0
253110,36,0,0.0
252086,103,2,0.0
251085,6,0,0.0
250370,72,3,0.0
249761,2,14,0.0
248768,112,66,354.0
247499,1,0,0.0
245562,60,0,0.0
245306,18,0,0.0
244371,41,0,0.0
243689,84,1,0.0
242941,81,0,0.0
242304,75,1,0.0
242020,3,1,0.0
238566,10,0,0.0
238118,32,0,0.0
234026,2,0,0.0
233093,112,71,2747.0
232433,53,1,0.0
232202,22,0,0.0
232201,68,0,0.0
231698,25,0,0.0
230594,99,0,0.0
229890,26,1,0.0
229119,4,0,0.0
228595,36,0,0.0
228478,8,0,0.0
228282,55,4,0.0
228094,76,0,0.0
227803,100,10,0.0
227271,18,0,0.0
227222,46,0,0.0
227138,12,0,0.0
226566,20,0,0.0
225232,91,2,0.0
225156,3,0,0.0
224777,103,0,0.0
224425,112,37,0.0
209908,29,0,0.0
223652,1,0,0.0
222573,95,6,0.0
221501,48,0,0.0
221211,97,70,0.0
220977,112,66,0.0
220043,94,81,0.0
219848,53,0,0.0
217036,15,0,0.0
216401,28,0,0.0
215082,5,2,0.0
214964,16,0,0.0
212791,39,0,0.0
212707,27,0,0.0
211763,44,0,0.0
211532,11,0,0.0
209748,35,24,0.0
208801,92,93,0.0
205473,41,0,0.0
204715,32,0,0.0
204245,56,7,0.0
203419,37,0,0.0
202035,21,0,0.0
201481,33,0,0.0
201410,42,3,0.0
200780,28,0,0.0
200540,52,0,0.0
200527,91,0,0.0
200265,103,3,0.0
200210,55,0,0.0
199201,112,48,354.0
197668,45,0,0.0
197574,7,6,0.0
197096,17,0,0.0
196653,12,0,0.0
196078,46,0,0.0
195917,2,0,0.0
195832,7,0,0.0
193932,69,0,0.0
190178,27,5,0.0
190074,78,0,0.0
188627,112,108,2088.0
188129,39,0,0.0
186995,42,14,0.0
186765,23,5,0.0
181624,18,0,0.0
183950,45,2,762.0
183584,1,0,0.0
182889,56,0,0.0
180370,112,79,0.0
179491,84,14,0.0
178273,36,0,0.0
177465,2,0,0.0
175805,30,0,0.0
175460,52,0,0.0
171903,6,0,0.0
171367,21,0,0.0
168872,8,0,0.0
167462,107,114,0.0
167261,56,0,0.0
166947,50,8,0.0
163922,39,0,0.0
162514,33,0,0.0
161976,59,0,0.0
161309,24,0,0.0
160127,18,0,0.0
157550,7,0,0.0
157528,46,0,0.0
156308,27,0,0.0
156113,4,0,0.0
155063,87,48,0.0
154558,112,238,722.4615384615385
153913,58,0,0.0
145290,2,0,0.0
153641,112,33,0.0
151763,44,0,0.0
150292,33,0,0.0
150185,74,4,0.0
149676,112,0,0.0
149259,6,0,0.0
147868,79,1,0.0
147292,23,0,0.0
147196,64,0,0.0
146962,56,2,0.0
144497,103,0,0.0
144448,10,0,0.0
143492,112,11,0.0
141504,112,212,435.44444444444446
140616,17,0,0.0
140231,56,0,0.0
139814,57,0,0.0
139248,64,0,0.0
138363,30,0,0.0
137755,2,0,0.0
135886,36,0,0.0
135373,112,0,0.0
129466,56,0,0.0
134991,14,0,0.0
134934,103,0,0.0
134195,18,9,0.0
132899,12,0,0.0
131213,107,24,0.0
131164,1,0,0.0
130318,90,0,0.0
130270,2,0,0.0
129356,52,0,0.0
129232,17,0,0.0
128860,1,0,0.0
128175,1,1,0.0
127578,16,0,0.0
127439,87,0,0.0
127148,50,0,0.0
125892,2,0,0.0
124787,23,57,0.0
124062,112,126,322.5
123159,17,0,0.0
121533,85,0,0.0
120204,18,1,0.0
119328,28,0,0.0
118718,32,0,0.0
118537,44,0,0.0
116107,75,0,0.0
114678,6,0,0.0
114229,112,11,0.0
114200,1,0,0.0
113184,26,0,0.0
111927,7,0,0.0
110510,112,168,491.57142857142856
109168,14,0,0.0
108768,6,0,0.0
107563,4,0,0.0
105645,28,0,0.0
104879,54,0,0.0
103635,10,0,0.0
102465,19,45,0.0
101975,46,0,0.0
101650,107,0,0.0
101090,34,0,0.0
100199,103,0,0.0
99501,1,18,0.0
99294,36,7,0.0
98992,8,0,0.0
98970,30,0,0.0
97908,45,1,0.0
97358,34,0,0.0
96264,78,0,0.0
93888,41,0,0.0
93454,67,0,0.0
92312,57,10,0.0
89849,58,0,0.0
87560,18,0,0.0
87482,112,0,0.0
85792,7,0,0.0
85554,7,0,0.0
85301,6,0,0.0
84464,73,0,0.0
84019,55,0,0.0
78215,8,0,0.0
83676,2,0,0.0
83470,21,0,0.0
81274,16,0,0.0
80347,32,0,0.0
80289,19,0,0.0
80090,4,0,0.0
79615,59,0,0.0
77479,50,1,0.0
76769,103,1,0.0
76189,27,6,0.0
75958,6,0,0.0
75748,52,3,0.0
75454,88,0,0.0
73994,61,7,0.0
